 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  212.9612,     10.43,     12.52,    -99.00,      1.68,      2.56,      0.00,    301.90,    340.05,    368.81,
  213.0030,     10.43,     12.53,    -99.00,      1.69,      2.55,      0.00,    301.90,    340.05,    368.81,
  213.0450,     10.43,     12.53,    -99.00,      1.69,      2.55,      0.00,    301.90,    340.05,    368.81,
  213.0865,     10.43,     12.52,    -99.00,      1.75,      2.49,      0.00,    301.90,    340.05,    368.81,
  213.1284,     10.43,     12.52,    -99.00,      1.76,      2.50,      0.00,    301.90,    340.05,    368.81,
  213.1703,     10.43,     12.52,    -99.00,      1.75,      2.49,      0.00,    301.90,    340.05,    368.81,
  213.2116,     10.43,     12.52,    -99.00,      1.79,      2.46,      0.00,    301.90,    340.05,    368.81,
  213.2535,     10.43,     12.52,    -99.00,      1.74,      2.50,      0.00,    301.90,    340.05,    368.81,
  213.2951,     10.43,     12.52,    -99.00,      1.75,      2.50,      0.00,    301.90,    340.05,    368.81,
  213.3364,     10.43,     12.52,    -99.00,      1.64,      2.60,      0.00,    301.90,    340.05,    368.81,
  213.3785,     10.43,     12.53,    -99.00,      1.56,      2.68,      0.00,    301.90,    340.05,    368.81,
  213.4205,     10.43,     12.53,    -99.00,      1.52,      2.73,      0.00,    301.90,    340.05,    368.81,
  213.4620,     10.43,     12.52,    -99.00,      1.45,      2.79,      0.00,    301.90,    340.05,    368.81,
  213.5035,     10.43,     12.52,    -99.00,      1.44,      2.80,      0.00,    301.90,    340.05,    368.81,
  213.5454,     10.43,     12.52,    -99.00,      1.44,      2.81,      0.00,    301.90,    340.05,    368.81,
  213.5867,     10.43,     12.52,    -99.00,      1.33,      2.90,      0.00,    301.90,    340.05,    368.81,
  213.6286,     10.44,     12.52,    -99.00,      1.41,      2.85,      0.00,    301.90,    340.05,    368.81,
  213.6702,     10.44,     12.53,    -99.00,      1.51,      2.73,      0.00,    301.90,    340.05,    368.81,
  213.7119,     10.44,     12.53,    -99.00,      1.46,      2.79,      0.00,    301.90,    340.05,    368.81,
  213.7534,     10.44,     12.52,    -99.00,      1.61,      2.64,      0.00,    301.90,    340.05,    368.81,
  213.7953,     10.44,     12.52,    -99.00,      1.65,      2.60,      0.00,    301.90,    340.05,    368.81,
  213.8368,     10.44,     12.51,    -99.00,      1.69,      2.56,      0.00,    301.90,    340.05,    368.81,
  213.8785,     10.44,     12.52,    -99.00,      1.69,      2.56,      0.00,    301.90,    340.05,    368.81,
  213.9203,     10.44,     12.52,    -99.00,      1.65,      2.60,      0.00,    301.90,    340.05,    368.81,
  213.9622,     10.44,     12.53,    -99.00,      1.70,      2.55,      0.00,    301.90,    340.05,    368.81,
  214.0037,     10.44,     12.53,    -99.00,      1.66,      2.58,      0.00,    301.90,    340.05,    368.81,
  214.0453,     10.44,     12.53,    -99.00,      1.71,      2.54,      0.00,    301.90,    340.05,    368.81,
  214.0873,     10.44,     12.53,    -99.00,      1.71,      2.54,      0.00,    301.90,    340.05,    368.81,
  214.1291,     10.44,     12.53,    -99.00,      1.67,      2.57,      0.00,    301.90,    340.05,    368.81,
  214.1706,     10.44,     12.53,    -99.00,      1.71,      2.53,      0.00,    301.90,    340.05,    368.81,
  214.2124,     10.44,     12.53,    -99.00,      1.71,      2.53,      0.00,    301.90,    340.05,    368.81,
  214.2540,     10.44,     12.52,    -99.00,      1.71,      2.54,      0.00,    301.90,    340.05,    368.81,
  214.2958,     10.45,     12.52,    -99.00,      1.70,      2.54,      0.00,    301.90,    340.05,    368.81,
  214.3373,     10.44,     12.52,    -99.00,      1.63,      2.63,      0.00,    301.90,    340.05,    368.81,
  214.3792,     10.45,     12.54,    -99.00,      1.53,      2.71,      0.00,    301.90,    340.05,    368.81,
  214.4212,     10.45,     12.54,    -99.00,      1.37,      2.86,      0.00,    301.90,    340.05,    368.81,
  214.4629,     10.45,     12.54,    -99.00,      1.34,      2.92,      0.00,    301.90,    340.05,    368.81,
  214.5042,     10.45,     12.54,    -99.00,      1.43,      2.80,      0.00,    301.90,    340.05,    368.81,
  214.5462,     10.45,     12.54,    -99.00,      1.38,      2.87,      0.00,    301.90,    340.05,    368.81,
  214.5875,     10.45,     12.53,    -99.00,      1.33,      2.91,      0.00,    301.90,    340.05,    368.81,
  214.6294,     10.45,     12.53,    -99.00,      1.37,      2.87,      0.00,    301.90,    340.05,    368.81,
  214.6710,     10.45,     12.53,    -99.00,      1.47,      2.78,      0.00,    301.90,    340.05,    368.81,
  214.7128,     10.45,     12.53,    -99.00,      1.53,      2.71,      0.00,    301.90,    340.05,    368.81,
  214.7542,     10.45,     12.53,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  214.7959,     10.45,     12.52,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  214.8376,     10.45,     12.51,    -99.00,      1.61,      2.64,      0.00,    301.90,    340.05,    368.81,
  214.8795,     10.45,     12.51,    -99.00,      1.60,      2.64,      0.00,    301.90,    340.05,    368.81,
  214.9211,     10.45,     12.51,    -99.00,      1.60,      2.64,      0.00,    301.90,    340.05,    368.81,
  214.9630,     10.45,     12.51,    -99.00,      1.60,      2.64,      0.00,    301.90,    340.05,    368.81,
  215.0046,     10.45,     12.53,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  215.0462,     10.45,     12.53,    -99.00,      1.56,      2.67,      0.00,    301.90,    340.05,    368.81,
  215.0879,     10.45,     12.52,    -99.00,      1.58,      2.68,      0.00,    301.90,    340.05,    368.81,
  215.1301,     10.45,     12.52,    -99.00,      1.62,      2.61,      0.00,    301.90,    340.05,    368.81,
  215.1717,     10.45,     12.53,    -99.00,      1.57,      2.69,      0.00,    301.90,    340.05,    368.81,
  215.2130,     10.46,     12.54,    -99.00,      1.56,      2.68,      0.00,    301.90,    340.05,    368.81,
  215.2549,     10.46,     12.52,    -99.00,      1.62,      2.61,      0.00,    301.90,    340.05,    368.81,
  215.2964,     10.46,     12.52,    -99.00,      1.63,      2.61,      0.00,    301.90,    340.05,    368.81,
  215.3386,     10.46,     12.53,    -99.00,      1.59,      2.66,      0.00,    301.90,    340.05,    368.81,
  215.3799,     10.46,     12.53,    -99.00,      1.44,      2.81,      0.00,    301.90,    340.05,    368.81,
  215.4219,     10.46,     12.53,    -99.00,      1.33,      2.92,      0.00,    301.90,    340.05,    368.81,
  215.4636,     10.46,     12.53,    -99.00,      1.33,      2.92,      0.00,    301.90,    340.05,    368.81,
  215.5049,     10.46,     12.52,    -99.00,      1.33,      2.92,      0.00,    301.90,    340.05,    368.81,
  215.5467,     10.46,     12.52,    -99.00,      1.32,      2.92,      0.00,    301.90,    340.05,    368.81,
  215.5886,     10.46,     12.52,    -99.00,      1.37,      2.88,      0.00,    301.90,    340.05,    368.81,
  215.6300,     10.46,     12.52,    -99.00,      1.33,      2.92,      0.00,    301.90,    340.05,    368.81,
  215.6717,     10.46,     12.52,    -99.00,      1.37,      2.88,      0.00,    301.90,    340.05,    368.81,
  215.7133,     10.46,     12.52,    -99.00,      1.46,      2.77,      0.00,    301.90,    340.05,    368.81,
  215.7551,     10.46,     12.52,    -99.00,      1.53,      2.73,      0.00,    301.90,    340.05,    368.81,
  215.7969,     10.46,     12.52,    -99.00,      1.52,      2.71,      0.00,    301.90,    340.05,    368.81,
  215.8385,     10.46,     12.51,    -99.00,      1.55,      2.69,      0.00,    301.90,    340.05,    368.81,
  215.8801,     10.46,     12.52,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  215.9219,     10.46,     12.52,    -99.00,      1.53,      2.71,      0.00,    301.90,    340.05,    368.81,
  215.9635,     10.46,     12.52,    -99.00,      1.57,      2.67,      0.00,    301.90,    340.05,    368.81,
  216.0058,     10.46,     12.52,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  216.0473,     10.47,     12.52,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  216.0887,     10.47,     12.53,    -99.00,      1.58,      2.67,      0.00,    301.90,    340.05,    368.81,
  216.1308,     10.47,     12.52,    -99.00,      1.58,      2.66,      0.00,    301.90,    340.05,    368.81,
  216.1726,     10.47,     12.52,    -99.00,      1.64,      2.61,      0.00,    301.90,    340.05,    368.81,
  216.2143,     10.47,     12.51,    -99.00,      1.63,      2.62,      0.00,    301.90,    340.05,    368.81,
  216.2557,     10.47,     12.51,    -99.00,      1.56,      2.69,      0.00,    301.90,    340.05,    368.81,
  216.2972,     10.47,     12.51,    -99.00,      1.56,      2.69,      0.00,    301.90,    340.05,    368.81,
  216.3389,     10.47,     12.50,    -99.00,      1.51,      2.72,      0.00,    301.90,    340.05,    368.81,
  216.3806,     10.47,     12.51,    -99.00,      1.43,      2.83,      0.00,    301.90,    340.05,    368.81,
  216.4226,     10.47,     12.51,    -99.00,      1.42,      2.82,      0.00,    301.90,    340.05,    368.81,
  216.4643,     10.47,     12.50,    -99.00,      1.31,      2.94,      0.00,    301.90,    340.05,    368.81,
  216.5063,     10.47,     12.50,    -99.00,      1.26,      2.99,      0.00,    301.90,    340.05,    368.81,
  216.5476,     10.47,     12.49,    -99.00,      1.29,      2.96,      0.00,    301.90,    340.05,    368.81,
  216.5893,     10.47,     12.50,    -99.00,      1.08,      3.16,      0.00,    301.90,    340.05,    368.81,
  216.6313,     10.47,     12.51,    -99.00,      1.26,      2.99,      0.00,    301.90,    340.05,    368.81,
  216.6725,     10.47,     12.51,    -99.00,      1.27,      2.98,      0.00,    301.90,    340.05,    368.81,
  216.7142,     10.47,     12.50,    -99.00,      1.42,      2.83,      0.00,    301.90,    340.05,    368.81,
  216.7558,     10.47,     12.51,    -99.00,      1.45,      2.80,      0.00,    301.90,    340.05,    368.81,
  216.7976,     10.47,     12.51,    -99.00,      1.46,      2.79,      0.00,    301.90,    340.05,    368.81,
  216.8392,     10.47,     12.51,    -99.00,      1.52,      2.73,      0.00,    301.90,    340.05,    368.81,
  216.8810,     10.48,     12.51,    -99.00,      1.56,      2.68,      0.00,    301.90,    340.05,    368.81,
  216.9226,     10.48,     12.50,    -99.00,      1.56,      2.69,      0.00,    301.90,    340.05,    368.81,
  216.9650,     10.48,     12.51,    -99.00,      1.56,      2.69,      0.00,    301.90,    340.05,    368.81,
  217.0062,     10.48,     12.52,    -99.00,      1.56,      2.67,      0.00,    301.90,    340.05,    368.81,
  217.0482,     10.48,     12.53,    -99.00,      1.58,      2.67,      0.00,    301.90,    340.05,    368.81,
  217.0895,     10.48,     12.53,    -99.00,      1.58,      2.65,      0.00,    301.90,    340.05,    368.81,
  217.1314,     10.48,     12.53,    -99.00,      1.60,      2.66,      0.00,    301.90,    340.05,    368.81,
  217.1733,     10.48,     12.53,    -99.00,      1.59,      2.64,      0.00,    301.90,    340.05,    368.81,
  217.2146,     10.48,     12.53,    -99.00,      1.60,      2.66,      0.00,    301.90,    340.05,    368.81,
  217.2562,     10.48,     12.53,    -99.00,      1.59,      2.64,      0.00,    301.90,    340.05,    368.81,
  217.2985,     10.48,     12.52,    -99.00,      1.55,      2.69,      0.00,    301.90,    340.05,    368.81,
  217.3400,     10.48,     12.52,    -99.00,      1.54,      2.70,      0.00,    301.90,    340.05,    368.81,
  217.3820,     10.48,     12.53,    -99.00,      1.45,      2.80,      0.00,    301.90,    340.05,    368.81,
  217.4233,     10.48,     12.53,    -99.00,      1.34,      2.90,      0.00,    301.90,    340.05,    368.81,
  217.4650,     10.48,     12.52,    -99.00,      1.30,      2.95,      0.00,    301.90,    340.05,    368.81,
  217.5070,     10.48,     12.52,    -99.00,      1.19,      3.05,      0.00,    301.90,    340.05,    368.81,
  217.5483,     10.48,     12.52,    -99.00,      1.23,      3.00,      0.00,    301.90,    340.05,    368.81,
  217.5904,     10.49,     12.52,    -99.00,      1.38,      2.87,      0.00,    301.90,    340.05,    368.81,
  217.6318,     10.49,     12.52,    -99.00,      1.38,      2.87,      0.00,    301.90,    340.05,    368.81,
  217.6732,     10.49,     12.51,    -99.00,      1.37,      2.86,      0.00,    301.90,    340.05,    368.81,
  217.7150,     10.49,     12.51,    -99.00,      1.44,      2.82,      0.00,    301.90,    340.05,    368.81,
  217.7566,     10.49,     12.51,    -99.00,      1.46,      2.77,      0.00,    301.90,    340.05,    368.81,
  217.7984,     10.49,     12.50,    -99.00,      1.46,      2.78,      0.00,    301.90,    340.05,    368.81,
  217.8402,     10.49,     12.51,    -99.00,      1.46,      2.78,      0.00,    301.90,    340.05,    368.81,
  217.8819,     10.49,     12.51,    -99.00,      1.46,      2.78,      0.00,    301.90,    340.05,    368.81,
  217.9240,     10.49,     12.52,    -99.00,      1.47,      2.77,      0.00,    301.90,    340.05,    368.81,
  217.9657,     10.49,     12.51,    -99.00,      1.52,      2.72,      0.00,    301.90,    340.05,    368.81,
  218.0072,     10.49,     12.51,    -99.00,      1.53,      2.72,      0.00,    301.90,    340.05,    368.81,
  218.0487,     10.49,     12.52,    -99.00,      1.54,      2.70,      0.00,    301.90,    340.05,    368.81,
  218.0905,     10.49,     12.53,    -99.00,      1.55,      2.69,      0.00,    301.90,    340.05,    368.81,
  218.1320,     10.49,     12.53,    -99.00,      1.61,      2.64,      0.00,    301.90,    340.05,    368.81,
  218.1739,     10.49,     12.53,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  218.2155,     10.49,     12.53,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  218.2574,     10.49,     12.53,    -99.00,      1.57,      2.68,      0.00,    301.90,    340.05,    368.81,
  218.2989,     10.49,     12.53,    -99.00,      1.56,      2.68,      0.00,    301.90,    340.05,    368.81,
  218.3407,     10.50,     12.52,    -99.00,      1.56,      2.69,      0.00,    301.90,    340.05,    368.81,
  218.3827,     10.49,     12.53,    -99.00,      1.51,      2.74,      0.00,    301.90,    340.05,    368.81,
  218.4240,     10.50,     12.53,    -99.00,      1.35,      2.89,      0.00,    301.90,    340.05,    368.81,
  218.4657,     10.50,     12.52,    -99.00,      1.24,      2.99,      0.00,    301.90,    340.05,    368.81,
  218.5075,     10.50,     12.52,    -99.00,      1.24,      3.02,      0.00,    301.90,    340.05,    368.81,
  218.5492,     10.50,     12.51,    -99.00,      1.12,      3.11,      0.00,    301.90,    340.05,    368.81,
  218.5907,     10.50,     12.51,    -99.00,      1.23,      3.03,      0.00,    301.90,    340.05,    368.81,
  218.6324,     10.50,     12.51,    -99.00,      1.23,      3.01,      0.00,    301.90,    340.05,    368.81,
  218.6742,     10.50,     12.52,    -99.00,      1.34,      2.91,      0.00,    301.90,    340.05,    368.81,
  218.7159,     10.50,     12.51,    -99.00,      1.44,      2.80,      0.00,    301.90,    340.05,    368.81,
  218.7576,     10.50,     12.51,    -99.00,      1.44,      2.81,      0.00,    301.90,    340.05,    368.81,
  218.7993,     10.50,     12.51,    -99.00,      1.49,      2.76,      0.00,    301.90,    340.05,    368.81,
  218.8410,     10.50,     12.51,    -99.00,      1.48,      2.77,      0.00,    301.90,    340.05,    368.81,
  218.8826,     10.50,     12.51,    -99.00,      1.48,      2.76,      0.00,    301.90,    340.05,    368.81,
  218.9243,     10.50,     12.51,    -99.00,      1.55,      2.70,      0.00,    301.90,    340.05,    368.81,
