$Trinity Lake Br3 inflow updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
176.333,1.189296333
176.375,1.189296333
176.417,1.189296333
176.458,1.189296333
176.5,1.189296333
176.542,1.189296333
176.583,1.189296333
176.625,1.189296333
176.667,1.189296333
176.708,1.189296333
176.75,1.189296333
176.792,1.189296333
176.833,1.189296333
176.875,1.189296333
176.917,1.189296333
176.958,1.189296333
177,1.189296333
177.042,1.189296333
177.083,1.189296333
177.125,1.189296333
177.167,1.189296333
177.208,1.189296333
177.25,1.189296333
177.292,1.189296333
177.333,1.189296333
177.375,1.189296333
177.417,1.189296333
177.458,1.189296333
177.5,1.189296333
177.542,1.189296333
177.583,1.189296333
177.625,1.189296333
177.667,1.189296333
177.708,1.189296333
177.75,1.189296333
177.792,1.189296333
177.833,1.189296333
177.875,1.189296333
177.917,1.189296333
177.958,1.189296333
178,1.189296333
178.042,1.189296333
178.083,1.189296333
178.125,1.189296333
178.167,1.189296333
178.208,1.189296333
178.25,1.189296333
178.292,1.189296333
178.333,1.189296333
178.375,1.189296333
178.417,1.189296333
178.458,1.189296333
178.5,1.189296333
178.542,1.189296333
178.583,1.189296333
178.625,1.189296333
178.667,1.189296333
178.708,1.189296333
178.75,1.189296333
178.792,1.189296333
178.833,1.189296333
178.875,1.189296333
178.917,1.189296333
178.958,1.189296333
179,1.189296333
179.042,1.189296333
179.083,1.189296333
179.125,1.189296333
179.167,1.189296333
179.208,1.189296333
179.25,1.189296333
179.292,1.189296333
179.333,1.189296333
179.375,1.189296333
179.417,1.189296333
179.458,1.189296333
179.5,1.189296333
179.542,1.189296333
179.583,1.189296333
179.625,1.189296333
179.667,1.189296333
179.708,1.189296333
179.75,1.189296333
179.792,1.189296333
179.833,1.189296333
179.875,1.189296333
179.917,1.189296333
179.958,1.189296333
180,1.189296333
180.042,1.189296333
180.083,1.189296333
180.125,1.189296333
180.167,1.189296333
180.208,1.189296333
180.25,1.189296333
180.292,1.189296333
180.333,1.189296333
180.375,1.189296333
180.417,1.189296333
180.458,1.189296333
180.5,1.189296333
180.542,1.189296333
180.583,1.189296333
180.625,1.189296333
180.667,1.189296333
180.708,1.189296333
180.75,1.189296333
180.792,1.189296333
180.833,1.189296333
180.875,1.189296333
180.917,1.189296333
180.958,1.189296333
181,1.274246071
181.042,1.274246071
181.083,1.274246071
181.125,1.274246071
181.167,1.274246071
181.208,1.274246071
181.25,1.274246071
181.292,1.274246071
181.333,1.274246071
181.375,1.274246071
181.417,1.274246071
181.458,1.274246071
181.5,1.274246071
181.542,1.274246071
181.583,1.274246071
181.625,1.274246071
181.667,1.274246071
181.708,1.274246071
181.75,1.274246071
181.792,1.274246071
181.833,1.274246071
181.875,1.274246071
181.917,1.274246071
181.958,1.274246071
182,0.651281325
182.042,0.651281325
182.083,0.651281325
182.125,0.651281325
182.167,0.651281325
182.208,0.651281325
182.25,0.651281325
182.292,0.651281325
182.333,0.651281325
182.375,0.651281325
182.417,0.651281325
182.458,0.651281325
182.5,0.651281325
182.542,0.651281325
182.583,0.651281325
182.625,0.651281325
182.667,0.651281325
182.708,0.651281325
182.75,0.651281325
182.792,0.651281325
182.833,0.651281325
182.875,0.651281325
182.917,0.651281325
182.958,0.651281325
183,0.651281325
183.042,0.651281325
183.083,0.651281325
183.125,0.651281325
183.167,0.651281325
183.208,0.651281325
183.25,0.651281325
183.292,0.651281325
183.333,0.651281325
183.375,0.651281325
183.417,0.651281325
183.458,0.651281325
183.5,0.651281325
183.542,0.651281325
183.583,0.651281325
183.625,0.651281325
183.667,0.651281325
183.708,0.651281325
183.75,0.651281325
183.792,0.651281325
183.833,0.651281325
183.875,0.651281325
183.917,0.651281325
183.958,0.651281325
184,0.651281325
184.042,0.651281325
184.083,0.651281325
184.125,0.651281325
184.167,0.651281325
184.208,0.651281325
184.25,0.651281325
184.292,0.651281325
184.333,0.651281325
184.375,0.651281325
184.417,0.651281325
184.458,0.651281325
184.5,0.651281325
184.542,0.651281325
184.583,0.651281325
184.625,0.651281325
184.667,0.651281325
184.708,0.651281325
184.75,0.651281325
184.792,0.651281325
184.833,0.651281325
184.875,0.651281325
184.917,0.651281325
184.958,0.651281325
185,0.651281325
185.042,0.651281325
185.083,0.651281325
185.125,0.651281325
185.167,0.651281325
185.208,0.651281325
185.25,0.651281325
185.292,0.651281325
185.333,0.651281325
185.375,0.651281325
185.417,0.651281325
185.458,0.651281325
185.5,0.651281325
185.542,0.651281325
185.583,0.651281325
185.625,0.651281325
185.667,0.651281325
185.708,0.651281325
185.75,0.651281325
185.792,0.651281325
185.833,0.651281325
185.875,0.651281325
185.917,0.651281325
185.958,0.651281325
186,0.651281325
186.042,0.651281325
186.083,0.651281325
186.125,0.651281325
186.167,0.651281325
186.208,0.651281325
186.25,0.651281325
186.292,0.651281325
186.333,0.651281325
186.375,0.651281325
186.417,0.651281325
186.458,0.651281325
186.5,0.651281325
186.542,0.651281325
186.583,0.651281325
186.625,0.651281325
186.667,0.651281325
186.708,0.651281325
186.75,0.651281325
186.792,0.651281325
186.833,0.651281325
186.875,0.651281325
186.917,0.651281325
186.958,0.651281325
187,0.651281325
187.042,0.651281325
187.083,0.651281325
187.125,0.651281325
187.167,0.651281325
187.208,0.651281325
187.25,0.651281325
187.292,0.651281325
187.333,0.651281325
187.375,0.651281325
187.417,0.651281325
187.458,0.651281325
187.5,0.651281325
187.542,0.651281325
187.583,0.651281325
187.625,0.651281325
187.667,0.651281325
187.708,0.651281325
187.75,0.651281325
187.792,0.651281325
187.833,0.651281325
187.875,0.651281325
187.917,0.651281325
187.958,0.651281325
188,0.651281325
188.042,0.651281325
188.083,0.651281325
188.125,0.651281325
188.167,0.651281325
188.208,0.651281325
188.25,0.651281325
188.292,0.651281325
188.333,0.651281325
188.375,0.651281325
188.417,0.651281325
188.458,0.651281325
188.5,0.651281325
188.542,0.651281325
188.583,0.651281325
188.625,0.651281325
188.667,0.651281325
188.708,0.651281325
188.75,0.651281325
188.792,0.651281325
188.833,0.651281325
188.875,0.651281325
188.917,0.651281325
188.958,0.651281325
189,0.651281325
189.042,0.651281325
189.083,0.651281325
189.125,0.651281325
189.167,0.651281325
189.208,0.651281325
189.25,0.651281325
189.292,0.651281325
189.333,0.651281325
189.375,0.651281325
189.417,0.651281325
189.458,0.651281325
189.5,0.651281325
189.542,0.651281325
189.583,0.651281325
189.625,0.651281325
189.667,0.651281325
189.708,0.651281325
189.75,0.651281325
189.792,0.651281325
189.833,0.651281325
189.875,0.651281325
189.917,0.651281325
189.958,0.651281325
190,0.651281325
190.042,0.651281325
190.083,0.651281325
190.125,0.651281325
190.167,0.651281325
190.208,0.651281325
190.25,0.651281325
190.292,0.651281325
190.333,0.651281325
190.375,0.651281325
190.417,0.651281325
190.458,0.651281325
190.5,0.651281325
190.542,0.651281325
190.583,0.651281325
190.625,0.651281325
190.667,0.651281325
190.708,0.651281325
190.75,0.651281325
190.792,0.651281325
190.833,0.651281325
190.875,0.651281325
190.917,0.651281325
190.958,0.651281325
191,0.651281325
191.042,0.651281325
191.083,0.651281325
191.125,0.651281325
191.167,0.651281325
191.208,0.651281325
191.25,0.651281325
191.292,0.651281325
191.333,0.651281325
191.375,0.651281325
191.417,0.651281325
191.458,0.651281325
191.5,0.651281325
191.542,0.651281325
191.583,0.651281325
191.625,0.651281325
191.667,0.651281325
191.708,0.651281325
191.75,0.651281325
191.792,0.651281325
191.833,0.651281325
191.875,0.651281325
191.917,0.651281325
191.958,0.651281325
192,0.651281325
192.042,0.651281325
192.083,0.651281325
192.125,0.651281325
192.167,0.651281325
192.208,0.651281325
192.25,0.651281325
192.292,0.651281325
192.333,0.651281325
192.375,0.651281325
192.417,0.651281325
192.458,0.651281325
192.5,0.651281325
192.542,0.651281325
192.583,0.651281325
192.625,0.651281325
192.667,0.651281325
192.708,0.651281325
192.75,0.651281325
192.792,0.651281325
192.833,0.651281325
192.875,0.651281325
192.917,0.651281325
192.958,0.651281325
193,0.651281325
193.042,0.651281325
193.083,0.651281325
193.125,0.651281325
193.167,0.651281325
193.208,0.651281325
193.25,0.651281325
193.292,0.651281325
193.333,0.651281325
193.375,0.651281325
193.417,0.651281325
193.458,0.651281325
193.5,0.651281325
193.542,0.651281325
193.583,0.651281325
193.625,0.651281325
193.667,0.651281325
193.708,0.651281325
193.75,0.651281325
193.792,0.651281325
193.833,0.651281325
193.875,0.651281325
193.917,0.651281325
193.958,0.651281325
194,0.651281325
194.042,0.651281325
194.083,0.651281325
194.125,0.651281325
194.167,0.651281325
194.208,0.651281325
194.25,0.651281325
194.292,0.651281325
194.333,0.651281325
194.375,0.651281325
194.417,0.651281325
194.458,0.651281325
194.5,0.651281325
194.542,0.651281325
194.583,0.651281325
194.625,0.651281325
194.667,0.651281325
194.708,0.651281325
194.75,0.651281325
194.792,0.651281325
194.833,0.651281325
194.875,0.651281325
194.917,0.651281325
194.958,0.651281325
195,0.651281325
195.042,0.651281325
195.083,0.651281325
195.125,0.651281325
195.167,0.651281325
195.208,0.651281325
195.25,0.651281325
195.292,0.651281325
195.333,0.651281325
195.375,0.651281325
195.417,0.651281325
195.458,0.651281325
195.5,0.651281325
195.542,0.651281325
195.583,0.651281325
195.625,0.651281325
195.667,0.651281325
195.708,0.651281325
195.75,0.651281325
195.792,0.651281325
195.833,0.651281325
195.875,0.651281325
195.917,0.651281325
195.958,0.651281325
196,0.651281325
196.042,0.651281325
196.083,0.651281325
196.125,0.651281325
196.167,0.651281325
196.208,0.651281325
196.25,0.651281325
196.292,0.651281325
196.333,0.651281325
196.375,0.651281325
196.417,0.651281325
196.458,0.651281325
196.5,0.651281325
196.542,0.651281325
196.583,0.651281325
196.625,0.651281325
196.667,0.651281325
196.708,0.651281325
196.75,0.651281325
196.792,0.651281325
196.833,0.651281325
196.875,0.651281325
196.917,0.651281325
196.958,0.651281325
197,0.651281325
197.042,0.651281325
197.083,0.651281325
197.125,0.651281325
197.167,0.651281325
197.208,0.651281325
197.25,0.651281325
197.292,0.651281325
197.333,0.651281325
197.375,0.651281325
197.417,0.651281325
197.458,0.651281325
197.5,0.651281325
197.542,0.651281325
197.583,0.651281325
197.625,0.651281325
197.667,0.651281325
197.708,0.651281325
197.75,0.651281325
197.792,0.651281325
197.833,0.651281325
197.875,0.651281325
197.917,0.651281325
197.958,0.651281325
198,0.651281325
198.042,0.651281325
198.083,0.651281325
198.125,0.651281325
198.167,0.651281325
198.208,0.651281325
198.25,0.651281325
198.292,0.651281325
198.333,0.651281325
198.375,0.651281325
198.417,0.651281325
198.458,0.651281325
198.5,0.651281325
198.542,0.651281325
198.583,0.651281325
198.625,0.651281325
198.667,0.651281325
198.708,0.651281325
198.75,0.651281325
198.792,0.651281325
198.833,0.651281325
198.875,0.651281325
198.917,0.651281325
198.958,0.651281325
199,0.651281325
199.042,0.651281325
199.083,0.651281325
199.125,0.651281325
199.167,0.651281325
199.208,0.651281325
199.25,0.651281325
199.292,0.651281325
199.333,0.651281325
199.375,0.651281325
199.417,0.651281325
199.458,0.651281325
199.5,0.651281325
199.542,0.651281325
199.583,0.651281325
199.625,0.651281325
199.667,0.651281325
199.708,0.651281325
199.75,0.651281325
199.792,0.651281325
199.833,0.651281325
199.875,0.651281325
199.917,0.651281325
199.958,0.651281325
200,0.651281325
200.042,0.651281325
200.083,0.651281325
200.125,0.651281325
200.167,0.651281325
200.208,0.651281325
200.25,0.651281325
200.292,0.651281325
200.333,0.651281325
200.375,0.651281325
200.417,0.651281325
200.458,0.651281325
200.5,0.651281325
200.542,0.651281325
200.583,0.651281325
200.625,0.651281325
200.667,0.651281325
200.708,0.651281325
200.75,0.651281325
200.792,0.651281325
200.833,0.651281325
200.875,0.651281325
200.917,0.651281325
200.958,0.651281325
201,0.651281325
201.042,0.651281325
201.083,0.651281325
201.125,0.651281325
201.167,0.651281325
201.208,0.651281325
201.25,0.651281325
201.292,0.651281325
201.333,0.651281325
201.375,0.651281325
201.417,0.651281325
201.458,0.651281325
201.5,0.651281325
201.542,0.651281325
201.583,0.651281325
201.625,0.651281325
201.667,0.651281325
201.708,0.651281325
201.75,0.651281325
201.792,0.651281325
201.833,0.651281325
201.875,0.651281325
201.917,0.651281325
201.958,0.651281325
202,0.651281325
202.042,0.651281325
202.083,0.651281325
202.125,0.651281325
202.167,0.651281325
202.208,0.651281325
202.25,0.651281325
202.292,0.651281325
202.333,0.651281325
202.375,0.651281325
202.417,0.651281325
202.458,0.651281325
202.5,0.651281325
202.542,0.651281325
202.583,0.651281325
202.625,0.651281325
202.667,0.651281325
202.708,0.651281325
202.75,0.651281325
202.792,0.651281325
202.833,0.651281325
202.875,0.651281325
202.917,0.651281325
202.958,0.651281325
203,0.651281325
203.042,0.651281325
203.083,0.651281325
203.125,0.651281325
203.167,0.651281325
203.208,0.651281325
203.25,0.651281325
203.292,0.651281325
203.333,0.651281325
203.375,0.651281325
203.417,0.651281325
203.458,0.651281325
203.5,0.651281325
203.542,0.651281325
203.583,0.651281325
203.625,0.651281325
203.667,0.651281325
203.708,0.651281325
203.75,0.651281325
203.792,0.651281325
203.833,0.651281325
203.875,0.651281325
203.917,0.651281325
203.958,0.651281325
204,0.651281325
204.042,0.651281325
204.083,0.651281325
204.125,0.651281325
204.167,0.651281325
204.208,0.651281325
204.25,0.651281325
204.292,0.651281325
204.333,0.651281325
204.375,0.651281325
204.417,0.651281325
204.458,0.651281325
204.5,0.651281325
204.542,0.651281325
204.583,0.651281325
204.625,0.651281325
204.667,0.651281325
204.708,0.651281325
204.75,0.651281325
204.792,0.651281325
204.833,0.651281325
204.875,0.651281325
204.917,0.651281325
204.958,0.651281325
205,0.651281325
205.042,0.651281325
205.083,0.651281325
205.125,0.651281325
205.167,0.651281325
205.208,0.651281325
205.25,0.651281325
205.292,0.651281325
205.333,0.651281325
205.375,0.651281325
205.417,0.651281325
205.458,0.651281325
205.5,0.651281325
205.542,0.651281325
205.583,0.651281325
205.625,0.651281325
205.667,0.651281325
205.708,0.651281325
205.75,0.651281325
205.792,0.651281325
205.833,0.651281325
205.875,0.651281325
205.917,0.651281325
205.958,0.651281325
206,0.651281325
206.042,0.651281325
206.083,0.651281325
206.125,0.651281325
206.167,0.651281325
206.208,0.651281325
206.25,0.651281325
206.292,0.651281325
206.333,0.651281325
206.375,0.651281325
206.417,0.651281325
206.458,0.651281325
206.5,0.651281325
206.542,0.651281325
206.583,0.651281325
206.625,0.651281325
206.667,0.651281325
206.708,0.651281325
206.75,0.651281325
206.792,0.651281325
206.833,0.651281325
206.875,0.651281325
206.917,0.651281325
206.958,0.651281325
207,0.651281325
207.042,0.651281325
207.083,0.651281325
207.125,0.651281325
207.167,0.651281325
207.208,0.651281325
207.25,0.651281325
207.292,0.651281325
207.333,0.651281325
207.375,0.651281325
207.417,0.651281325
207.458,0.651281325
207.5,0.651281325
207.542,0.651281325
207.583,0.651281325
207.625,0.651281325
207.667,0.651281325
207.708,0.651281325
207.75,0.651281325
207.792,0.651281325
207.833,0.651281325
207.875,0.651281325
207.917,0.651281325
207.958,0.651281325
208,0.651281325
208.042,0.651281325
208.083,0.651281325
208.125,0.651281325
208.167,0.651281325
208.208,0.651281325
208.25,0.651281325
208.292,0.651281325
208.333,0.651281325
208.375,0.651281325
208.417,0.651281325
208.458,0.651281325
208.5,0.651281325
208.542,0.651281325
208.583,0.651281325
208.625,0.651281325
208.667,0.651281325
208.708,0.651281325
208.75,0.651281325
208.792,0.651281325
208.833,0.651281325
208.875,0.651281325
208.917,0.651281325
208.958,0.651281325
209,0.651281325
209.042,0.651281325
209.083,0.651281325
209.125,0.651281325
209.167,0.651281325
209.208,0.651281325
209.25,0.651281325
209.292,0.651281325
209.333,0.651281325
209.375,0.651281325
209.417,0.651281325
209.458,0.651281325
209.5,0.651281325
209.542,0.651281325
209.583,0.651281325
209.625,0.651281325
209.667,0.651281325
209.708,0.651281325
209.75,0.651281325
209.792,0.651281325
209.833,0.651281325
209.875,0.651281325
209.917,0.651281325
209.958,0.651281325
210,0.651281325
210.042,0.651281325
210.083,0.651281325
210.125,0.651281325
210.167,0.651281325
210.208,0.651281325
210.25,0.651281325
210.292,0.651281325
210.333,0.651281325
210.375,0.651281325
210.417,0.651281325
210.458,0.651281325
210.5,0.651281325
210.542,0.651281325
210.583,0.651281325
210.625,0.651281325
210.667,0.651281325
210.708,0.651281325
210.75,0.651281325
210.792,0.651281325
210.833,0.651281325
210.875,0.651281325
210.917,0.651281325
210.958,0.651281325
211,0.651281325
211.042,0.651281325
211.083,0.651281325
211.125,0.651281325
211.167,0.651281325
211.208,0.651281325
211.25,0.651281325
211.292,0.651281325
211.333,0.651281325
211.375,0.651281325
211.417,0.651281325
211.458,0.651281325
211.5,0.651281325
211.542,0.651281325
211.583,0.651281325
211.625,0.651281325
211.667,0.651281325
211.708,0.651281325
211.75,0.651281325
211.792,0.651281325
211.833,0.651281325
211.875,0.651281325
211.917,0.651281325
211.958,0.651281325
212,0.651281325
212.042,0.651281325
212.083,0.651281325
212.125,0.651281325
212.167,0.651281325
212.208,0.651281325
212.25,0.651281325
212.292,0.651281325
212.333,0.651281325
212.375,0.651281325
212.417,0.651281325
212.458,0.651281325
212.5,0.651281325
212.542,0.651281325
212.583,0.651281325
212.625,0.651281325
212.667,0.651281325
212.708,0.651281325
212.75,0.651281325
212.792,0.651281325
212.833,0.651281325
212.875,0.651281325
212.917,0.651281325
212.958,0.651281325
213,0.368115532
213.042,0.368115532
213.083,0.368115532
213.125,0.368115532
213.167,0.368115532
213.208,0.368115532
213.25,0.368115532
213.292,0.368115532
213.333,0.368115532
213.375,0.368115532
213.417,0.368115532
213.458,0.368115532
213.5,0.368115532
213.542,0.368115532
213.583,0.368115532
213.625,0.368115532
213.667,0.368115532
213.708,0.368115532
213.75,0.368115532
213.792,0.368115532
213.833,0.368115532
213.875,0.368115532
213.917,0.368115532
213.958,0.368115532
214,0.368115532
214.042,0.368115532
214.083,0.368115532
214.125,0.368115532
214.167,0.368115532
214.208,0.368115532
214.25,0.368115532
214.292,0.368115532
214.333,0.368115532
214.375,0.368115532
214.417,0.368115532
214.458,0.368115532
214.5,0.368115532
214.542,0.368115532
214.583,0.368115532
214.625,0.368115532
214.667,0.368115532
214.708,0.368115532
214.75,0.368115532
214.792,0.368115532
214.833,0.368115532
214.875,0.368115532
214.917,0.368115532
214.958,0.368115532
215,0.368115532
215.042,0.368115532
215.083,0.368115532
215.125,0.368115532
215.167,0.368115532
215.208,0.368115532
215.25,0.368115532
215.292,0.368115532
215.333,0.368115532
215.375,0.368115532
215.417,0.368115532
215.458,0.368115532
215.5,0.368115532
215.542,0.368115532
215.583,0.368115532
215.625,0.368115532
215.667,0.368115532
215.708,0.368115532
215.75,0.368115532
215.792,0.368115532
215.833,0.368115532
215.875,0.368115532
215.917,0.368115532
215.958,0.368115532
216,0.368115532
216.042,0.368115532
216.083,0.368115532
216.125,0.368115532
216.167,0.368115532
216.208,0.368115532
216.25,0.368115532
216.292,0.368115532
216.333,0.368115532
216.375,0.368115532
216.417,0.368115532
216.458,0.368115532
216.5,0.368115532
216.542,0.368115532
216.583,0.368115532
216.625,0.368115532
216.667,0.368115532
216.708,0.368115532
216.75,0.368115532
216.792,0.368115532
216.833,0.368115532
216.875,0.368115532
216.917,0.368115532
216.958,0.368115532
217,0.368115532
217.042,0.368115532
217.083,0.368115532
217.125,0.368115532
217.167,0.368115532
217.208,0.368115532
217.25,0.368115532
217.292,0.368115532
217.333,0.368115532
217.375,0.368115532
217.417,0.368115532
217.458,0.368115532
217.5,0.368115532
217.542,0.368115532
217.583,0.368115532
217.625,0.368115532
217.667,0.368115532
217.708,0.368115532
217.75,0.368115532
217.792,0.368115532
217.833,0.368115532
217.875,0.368115532
217.917,0.368115532
217.958,0.368115532
218,0.368115532
218.042,0.368115532
218.083,0.368115532
218.125,0.368115532
218.167,0.368115532
218.208,0.368115532
218.25,0.368115532
218.292,0.368115532
218.333,0.368115532
218.375,0.368115532
218.417,0.368115532
218.458,0.368115532
218.5,0.368115532
218.542,0.368115532
218.583,0.368115532
218.625,0.368115532
218.667,0.368115532
218.708,0.368115532
218.75,0.368115532
218.792,0.368115532
218.833,0.368115532
218.875,0.368115532
218.917,0.368115532
218.958,0.368115532
219,0.368115532
219.042,0.368115532
219.083,0.368115532
219.125,0.368115532
219.167,0.368115532
219.208,0.368115532
219.25,0.368115532
219.292,0.368115532
219.333,0.368115532
219.375,0.368115532
219.417,0.368115532
219.458,0.368115532
219.5,0.368115532
219.542,0.368115532
219.583,0.368115532
219.625,0.368115532
219.667,0.368115532
219.708,0.368115532
219.75,0.368115532
219.792,0.368115532
219.833,0.368115532
219.875,0.368115532
219.917,0.368115532
219.958,0.368115532
220,0.368115532
220.042,0.368115532
220.083,0.368115532
220.125,0.368115532
220.167,0.368115532
220.208,0.368115532
220.25,0.368115532
220.292,0.368115532
220.333,0.368115532
220.375,0.368115532
220.417,0.368115532
220.458,0.368115532
220.5,0.368115532
220.542,0.368115532
220.583,0.368115532
220.625,0.368115532
220.667,0.368115532
220.708,0.368115532
220.75,0.368115532
220.792,0.368115532
220.833,0.368115532
220.875,0.368115532
220.917,0.368115532
220.958,0.368115532
221,0.368115532
221.042,0.368115532
221.083,0.368115532
221.125,0.368115532
221.167,0.368115532
221.208,0.368115532
221.25,0.368115532
221.292,0.368115532
221.333,0.368115532
221.375,0.368115532
221.417,0.368115532
221.458,0.368115532
221.5,0.368115532
221.542,0.368115532
221.583,0.368115532
221.625,0.368115532
221.667,0.368115532
221.708,0.368115532
221.75,0.368115532
221.792,0.368115532
221.833,0.368115532
221.875,0.368115532
221.917,0.368115532
221.958,0.368115532
222,0.368115532
222.042,0.368115532
222.083,0.368115532
222.125,0.368115532
222.167,0.368115532
222.208,0.368115532
222.25,0.368115532
222.292,0.368115532
222.333,0.368115532
222.375,0.368115532
222.417,0.368115532
222.458,0.368115532
222.5,0.368115532
222.542,0.368115532
222.583,0.368115532
222.625,0.368115532
222.667,0.368115532
222.708,0.368115532
222.75,0.368115532
222.792,0.368115532
222.833,0.368115532
222.875,0.368115532
222.917,0.368115532
222.958,0.368115532
223,0.368115532
223.042,0.368115532
223.083,0.368115532
223.125,0.368115532
223.167,0.368115532
223.208,0.368115532
223.25,0.368115532
223.292,0.368115532
223.333,0.368115532
223.375,0.368115532
223.417,0.368115532
223.458,0.368115532
223.5,0.368115532
223.542,0.368115532
223.583,0.368115532
223.625,0.368115532
223.667,0.368115532
223.708,0.368115532
223.75,0.368115532
223.792,0.368115532
223.833,0.368115532
223.875,0.368115532
223.917,0.368115532
223.958,0.368115532
224,0.368115532
224.042,0.368115532
224.083,0.368115532
224.125,0.368115532
224.167,0.368115532
224.208,0.368115532
224.25,0.368115532
224.292,0.368115532
224.333,0.368115532
224.375,0.368115532
224.417,0.368115532
224.458,0.368115532
224.5,0.368115532
224.542,0.368115532
224.583,0.368115532
224.625,0.368115532
224.667,0.368115532
224.708,0.368115532
224.75,0.368115532
224.792,0.368115532
224.833,0.368115532
224.875,0.368115532
224.917,0.368115532
224.958,0.368115532
225,0.368115532
225.042,0.368115532
225.083,0.368115532
225.125,0.368115532
225.167,0.368115532
225.208,0.368115532
225.25,0.368115532
225.292,0.368115532
225.333,0.368115532
225.375,0.368115532
225.417,0.368115532
225.458,0.368115532
225.5,0.368115532
225.542,0.368115532
225.583,0.368115532
225.625,0.368115532
225.667,0.368115532
225.708,0.368115532
225.75,0.368115532
225.792,0.368115532
225.833,0.368115532
225.875,0.368115532
225.917,0.368115532
225.958,0.368115532
226,0.368115532
226.042,0.368115532
226.083,0.368115532
226.125,0.368115532
226.167,0.368115532
226.208,0.368115532
226.25,0.368115532
226.292,0.368115532
226.333,0.368115532
226.375,0.368115532
226.417,0.368115532
226.458,0.368115532
226.5,0.368115532
226.542,0.368115532
226.583,0.368115532
226.625,0.368115532
226.667,0.368115532
226.708,0.368115532
226.75,0.368115532
226.792,0.368115532
226.833,0.368115532
226.875,0.368115532
226.917,0.368115532
226.958,0.368115532
227,0.368115532
227.042,0.368115532
227.083,0.368115532
227.125,0.368115532
227.167,0.368115532
227.208,0.368115532
227.25,0.368115532
227.292,0.368115532
227.333,0.368115532
227.375,0.368115532
227.417,0.368115532
227.458,0.368115532
227.5,0.368115532
227.542,0.368115532
227.583,0.368115532
227.625,0.368115532
227.667,0.368115532
227.708,0.368115532
227.75,0.368115532
227.792,0.368115532
227.833,0.368115532
227.875,0.368115532
227.917,0.368115532
227.958,0.368115532
228,0.368115532
228.042,0.368115532
228.083,0.368115532
228.125,0.368115532
228.167,0.368115532
228.208,0.368115532
228.25,0.368115532
228.292,0.368115532
228.333,0.368115532
228.375,0.368115532
228.417,0.368115532
228.458,0.368115532
228.5,0.368115532
228.542,0.368115532
228.583,0.368115532
228.625,0.368115532
228.667,0.368115532
228.708,0.368115532
228.75,0.368115532
228.792,0.368115532
228.833,0.368115532
228.875,0.368115532
228.917,0.368115532
228.958,0.368115532
229,0.368115532
229.042,0.368115532
229.083,0.368115532
229.125,0.368115532
229.167,0.368115532
229.208,0.368115532
229.25,0.368115532
229.292,0.368115532
229.333,0.368115532
229.375,0.368115532
229.417,0.368115532
229.458,0.368115532
229.5,0.368115532
229.542,0.368115532
229.583,0.368115532
229.625,0.368115532
229.667,0.368115532
229.708,0.368115532
229.75,0.368115532
229.792,0.368115532
229.833,0.368115532
229.875,0.368115532
229.917,0.368115532
229.958,0.368115532
230,0.368115532
230.042,0.368115532
230.083,0.368115532
230.125,0.368115532
230.167,0.368115532
230.208,0.368115532
230.25,0.368115532
230.292,0.368115532
230.333,0.368115532
230.375,0.368115532
230.417,0.368115532
230.458,0.368115532
230.5,0.368115532
230.542,0.368115532
230.583,0.368115532
230.625,0.368115532
230.667,0.368115532
230.708,0.368115532
230.75,0.368115532
230.792,0.368115532
230.833,0.368115532
230.875,0.368115532
230.917,0.368115532
230.958,0.368115532
231,0.368115532
231.042,0.368115532
231.083,0.368115532
231.125,0.368115532
231.167,0.368115532
231.208,0.368115532
231.25,0.368115532
231.292,0.368115532
231.333,0.368115532
231.375,0.368115532
231.417,0.368115532
231.458,0.368115532
231.5,0.368115532
231.542,0.368115532
231.583,0.368115532
231.625,0.368115532
231.667,0.368115532
231.708,0.368115532
231.75,0.368115532
231.792,0.368115532
231.833,0.368115532
231.875,0.368115532
231.917,0.368115532
231.958,0.368115532
232,0.368115532
232.042,0.368115532
232.083,0.368115532
232.125,0.368115532
232.167,0.368115532
232.208,0.368115532
232.25,0.368115532
232.292,0.368115532
232.333,0.368115532
232.375,0.368115532
232.417,0.368115532
232.458,0.368115532
232.5,0.368115532
232.542,0.368115532
232.583,0.368115532
232.625,0.368115532
232.667,0.368115532
232.708,0.368115532
232.75,0.368115532
232.792,0.368115532
232.833,0.368115532
232.875,0.368115532
232.917,0.368115532
232.958,0.368115532
233,0.368115532
233.042,0.368115532
233.083,0.368115532
233.125,0.368115532
233.167,0.368115532
233.208,0.368115532
233.25,0.368115532
233.292,0.368115532
233.333,0.368115532
233.375,0.368115532
233.417,0.368115532
233.458,0.368115532
233.5,0.368115532
233.542,0.368115532
233.583,0.368115532
233.625,0.368115532
233.667,0.368115532
233.708,0.368115532
233.75,0.368115532
233.792,0.368115532
233.833,0.368115532
233.875,0.368115532
233.917,0.368115532
233.958,0.368115532
234,0.368115532
234.042,0.368115532
234.083,0.368115532
234.125,0.368115532
234.167,0.368115532
234.208,0.368115532
234.25,0.368115532
234.292,0.368115532
234.333,0.368115532
234.375,0.368115532
234.417,0.368115532
234.458,0.368115532
234.5,0.368115532
234.542,0.368115532
234.583,0.368115532
234.625,0.368115532
234.667,0.368115532
234.708,0.368115532
234.75,0.368115532
234.792,0.368115532
234.833,0.368115532
234.875,0.368115532
