$Lewiston qdt year 2018 YC 06/23/22 modified from old qdt,
",,,",
JDAY,qdt
278.792,4.259793970
278.833,5.225562500
278.875,3.484573000
278.917,1.161103770
278.958,2.888053167
279.000,1.102362400
279.042,-1.620711600
279.083,0.948892833
279.125,1.737334933
279.167,-0.383492200
279.208,3.240997733
279.250,-2.265746233
279.292,5.328609367
279.333,-1.487526900
279.375,36.045363530
279.417,1.786389800
279.458,2.697037400
279.500,-2.011877467
279.542,-12.413538770
279.583,-8.538299833
279.625,0.777349330
279.667,-15.933539670
279.708,-1.372372600
279.750,-7.717368000
279.792,1.456940933
279.833,5.497281833
279.875,-18.963262000
279.917,9.173451470
279.958,13.485982400
280.000,-4.191080133
280.042,4.404817433
280.083,-1.636644500
280.125,4.703751767
280.167,3.777135833
280.208,-1.620994600
280.250,1.576778633
280.292,2.564749533
280.333,-1.526225700
280.375,5.701838767
280.417,-1.443577000
280.458,1.410785933
280.500,27.113489800
280.542,1.126973367
280.583,8.529223430
280.625,0.629328400
280.667,-3.014237533
280.708,-3.500999330
280.750,-19.845032030
280.792,-7.959153467
280.833,4.944045133
280.875,-19.594180770
280.917,9.558114130
280.958,10.420102370
281.000,-1.664972800
281.042,1.470857200
281.083,1.620071833
281.125,2.815612433
281.167,1.760536233
281.208,-0.592827500
281.250,3.609282367
281.292,-1.515091100
281.333,5.916642167
281.375,-3.984347633
281.417,3.516444067
281.458,35.368273330
281.500,-2.587474800
281.542,5.633128467
281.583,1.145687200
281.625,-4.255810100
281.667,-5.074132967
281.708,-3.148706630
281.750,-27.844268270
281.792,-8.727618333
281.833,5.022294633
281.875,-20.150592000
281.917,10.314980170
281.958,11.810456370
282.000,1.911927200
282.042,-0.501239400
282.083,1.689750333
282.125,2.649973233
282.167,1.258347433
282.208,1.853352633
282.250,0.553165900
282.292,1.461349033
282.333,1.765254033
282.375,2.414943733
282.417,0.495200800
282.458,0.937326933
282.500,38.408708770
282.542,-0.585600300
282.583,-0.557652400
282.625,-1.533878800
282.667,-2.805746067
282.708,-4.519340170
282.750,-29.787730630
282.792,-11.964063100
282.833,4.726616233
282.875,-21.293596200
282.917,10.747086470
282.958,12.656888370
283.000,2.812636500
283.042,-1.307203600
283.083,3.864214267
283.125,-1.570337600
283.167,2.998371933
283.208,2.620568433
283.250,2.410548833
283.292,1.509779633
283.333,2.139132133
283.375,0.649350800
283.417,1.194642133
283.458,1.010425833
283.500,35.447683130
283.542,-0.657839800
283.583,2.123458433
283.625,-0.012394100
283.667,-4.657592167
283.708,-2.445140870
283.750,-27.064627170
283.792,5.024190733
283.833,-4.407430200
283.875,-4.291003570
283.917,-13.687732930
283.958,8.526077333
284.000,1.881129133
284.042,-1.591958800
284.083,0.963750333
284.125,2.059155033
284.167,0.949373933
284.208,19.254972700
284.250,-3.307740033
284.292,-19.120597130
284.333,4.097281600
284.375,3.117938533
284.417,-4.157686133
284.458,3.656302667
284.500,4.333773533
284.542,-1.484951600
284.583,6.021641600
284.625,-1.628772200
284.667,35.677620630
284.708,-2.735556533
284.750,3.587036033
284.792,1.091917200
284.833,-27.802352200
284.875,-15.083262930
284.917,1.787386267
284.958,-2.285714000
285.000,-1.578261600
285.042,0.949826733
285.083,4.003371533
285.125,3.104894633
285.167,2.313546033
285.208,-1.334905000
285.250,4.065729567
285.292,-1.341414000
285.333,3.891878133
285.375,3.318225933
285.417,-0.215511300
285.458,1.405546733
285.500,0.955608733
285.542,38.234239270
285.583,0.054328900
285.625,-1.359131300
285.667,0.745809133
285.708,0.039119700
285.750,-3.705484267
285.792,-23.314180300
285.833,-15.054199530
285.875,1.500311067
285.917,-1.555932900
285.958,-2.088477500
286.000,3.497583567
286.042,0.970712133
286.083,2.980033333
286.125,0.376512400
286.167,1.271516133
286.208,2.568886233
286.250,1.784302033
286.292,2.398040633
286.333,0.533113500
286.375,1.444952233
286.417,2.152396733
286.458,2.428017933
286.500,-1.547664400
286.542,5.145905467
286.583,0.876453633
286.625,30.082997000
286.667,2.467016100
286.708,-1.255320367
286.750,-0.814667000
286.792,-1.079028967
286.833,1.176251200
286.875,-27.794739500
286.917,-14.115774230
286.958,0.418685067
287.000,-4.147441533
287.042,0.980786933
287.083,1.089136633
287.125,1.872371933
287.167,-1.439773100
287.208,2.498357833
287.250,2.216216133
287.292,4.304309767
287.333,0.266022633
287.375,2.094838167
287.417,4.499861567
287.458,1.069425033
287.500,-3.240740200
287.542,5.998703800
287.583,-0.781218867
287.625,35.218251670
287.667,3.233999333
287.708,-2.398916767
287.750,-3.023870600
287.792,-2.607747733
287.833,-0.449781900
287.875,-39.504599530
287.917,4.152940433
287.958,-3.276657800
288.000,-0.781142767
288.042,1.820185967
288.083,-0.745711167
288.125,1.875767167
288.167,0.407450133
288.208,3.542667067
288.250,3.158100433
288.292,4.891192200
288.333,0.934097367
288.375,4.426880300
288.417,2.291621467
288.458,0.817651767
288.500,1.773749067
288.542,0.640456567
288.583,37.946792800
288.625,-4.187646267
288.667,-1.385153167
288.708,-0.329771767
288.750,-3.036350867
288.792,-2.710121367
288.833,0.922874033
288.875,-40.459328330
288.917,5.515040467
288.958,0.168965867
289.000,-2.746378667
289.042,-2.588779367
289.083,2.601598300
289.125,3.840055700
289.167,-0.025341933
289.208,-2.622906767
289.250,2.848978900
289.292,-0.142277533
289.333,3.598077200
289.375,-0.804101333
289.417,1.673782800
289.458,-0.102556833
289.500,-1.808157267
289.542,4.103142533
289.583,4.685970700
289.625,-0.373954133
289.667,0.420158867
289.708,1.921018800
289.750,0.908377167
289.792,-0.234130233
289.833,2.210560900
289.875,1.536029967
289.917,-0.372095333
289.958,-0.733652433
290.000,0.703821067
290.042,2.006492400
290.083,1.021268167
290.125,2.005649700
290.167,-1.899606567
290.208,2.113686167
290.250,0.634545033
290.292,0.517756567
290.333,3.753804900
290.375,0.890224467
290.417,1.916583300
290.458,2.324894133
290.500,23.101182170
290.542,14.285715330
290.583,-35.281564230
290.625,1.607480900
290.667,5.008289333
290.708,-3.520121167
290.750,1.541440300
290.792,-0.971426533
290.833,-0.897195633
290.875,0.261209067
290.917,2.373140400
290.958,1.020425567
291.000,-0.870565333
291.042,43.984733930
291.083,7.995856130
291.125,9.689380370
291.167,7.544469400
291.208,8.266651870
291.250,8.877797133
291.292,-45.578308430
291.333,-0.925564933
291.375,4.231105033
291.417,1.633908100
291.458,-8.486341067
291.500,-1.056876933
291.542,1.529311300
291.583,1.527981200
291.625,-1.009276333
291.667,2.495708300
291.708,1.077604967
291.750,-0.599888433
291.792,1.593238300
291.833,0.508655167
291.875,-0.626779633
291.917,0.022509867
291.958,1.937775300
292.000,1.627218567
292.042,-0.918348433
292.083,-0.114348433
292.125,2.080661500
292.167,1.859218567
292.208,-0.148250933
292.250,2.275866200
292.292,0.507115567
292.333,-0.557972333
292.375,2.446820500
292.417,3.101680400
292.458,-1.013933133
292.500,1.633670000
292.542,1.631773900
292.583,1.639216800
292.625,36.435091700
292.667,-2.588089100
292.708,-2.861067570
292.750,-24.730211830
292.792,1.290478330
292.833,-9.480180170
292.875,8.411729267
292.917,-3.474057567
292.958,-3.469982367
293.000,4.193296233
293.042,4.089482300
293.083,-0.280553733
293.125,-3.275637467
293.167,1.770500500
293.208,5.031459333
293.250,-0.786174733
293.292,1.572013867
293.333,2.188565600
293.375,-0.708151633
293.417,3.277824700
293.458,0.953917367
293.500,1.817659100
293.542,-0.844585933
293.583,19.342562800
293.625,-3.556347167
293.667,20.288746370
293.708,-4.357085667
293.750,-1.486970933
293.792,-1.090737433
293.833,1.853908467
293.875,-39.601223000
293.917,3.916401767
293.958,-1.412857033
294.000,-0.923074533
294.042,-2.572546533
294.083,1.613220800
294.125,2.089144200
294.167,-0.120933433
294.208,-0.824262933
294.250,2.454485200
294.292,3.431595000
294.333,-0.912320533
294.375,1.637587100
294.417,-0.905160633
294.458,3.798007700
294.500,-0.760846233
294.542,4.274084933
294.583,36.348138500
294.625,-3.352065867
294.667,-4.889736833
294.708,-0.129083870
294.750,-22.496118330
294.792,-14.069251230
294.833,2.639151633
294.875,-19.458257800
294.917,22.696036670
294.958,15.794405100
295.000,1.818265767
295.042,1.001697567
295.083,2.414889767
295.125,-18.699940200
295.167,-11.701232070
295.208,0.125439900
295.250,2.592227300
295.292,-0.899047833
295.333,-1.548064633
295.375,1.673245100
295.417,-0.925791333
295.458,2.822963700
295.500,2.988266500
295.542,2.351727800
295.583,-0.055461633
295.625,2.261473100
295.667,-3.488596500
295.708,41.228901830
295.750,-17.585262270
295.792,12.829980100
295.833,-29.428510670
295.875,2.689880500
295.917,24.867881130
295.958,10.093093570
296.000,3.253660700
296.042,-0.911160233
296.083,1.960068200
296.125,0.633811067
296.167,-0.589678333
296.208,1.657369400
296.250,2.961104800
296.292,-0.916933433
296.333,1.848670600
296.375,3.011925300
296.417,0.555667067
296.458,-0.183537933
296.500,4.624866833
296.542,-0.746950933
296.583,1.775085100
296.625,48.773280030
296.667,-3.300561100
296.708,7.220795700
296.750,-42.412652000
296.792,-9.634787700
296.833,19.531074470
296.875,14.970263130
296.917,65.874409100
296.958,-45.965183970
297.000,28.976908170
297.042,1.663000500
297.083,-0.910933833
297.125,-0.915490133
297.167,5.772142800
297.208,-0.942092133
297.250,3.210462400
297.292,-0.932781433
297.333,2.384150300
297.375,2.888078300
297.417,-0.867299133
297.458,2.810593900
297.500,1.528087267
297.542,1.777123300
297.583,-2.993624600
297.625,5.037199470
297.667,13.718404200
297.708,5.845858200
297.750,13.420229900
297.792,9.106151700
297.833,13.830207930
297.875,13.841977770
297.917,28.214661330
297.958,17.471883800
298.000,-46.813716630
298.042,-0.928677933
298.083,6.154041533
298.125,1.615484800
298.167,-0.929413733
298.208,-0.914301533
298.250,1.665660700
298.292,-0.900377933
298.333,1.768736700
298.375,-0.913339333
298.417,2.526153700
298.458,3.165332400
298.500,0.945198767
298.542,1.782926900
298.583,3.117332400
298.625,0.250623267
298.667,-3.453985600
298.708,4.389100370
298.750,-19.366133970
298.792,2.926772433
298.833,-1.143317370
298.875,26.204426100
298.917,11.518491570
298.958,-0.016516533
299.000,2.215537900
299.042,1.820110400
299.083,49.291211700
299.125,5.137122800
299.167,8.247510800
299.208,14.369227800
299.250,-29.206649070
299.292,-5.422293433
299.333,-6.949945167
299.375,-0.880313233
299.417,1.646586500
299.458,1.627851900
299.500,1.651708800
299.542,0.064132267
299.583,1.999698900
299.625,-3.322984900
299.667,28.985142130
299.708,-6.526109530
299.750,12.611200070
299.792,-2.502548400
299.833,17.188569030
299.875,10.192557100
299.917,-49.323580530
299.958,48.430343570
300.000,1.645737500
300.042,1.645737500
300.083,-0.892453933
300.125,3.111206267
300.167,-0.894859433
300.208,1.644039500
300.250,2.198691000
300.292,-0.895057533
300.333,1.895255600
300.375,1.000990567
300.417,1.706793700
300.458,1.273179967
300.500,1.762396900
300.542,2.593925300
300.583,0.704877967
300.625,1.932737500
300.667,-3.460721000
300.708,36.460667870
300.750,-3.971071000
300.792,10.477019430
300.833,-1.458646300
300.875,-26.444192930
300.917,19.621659900
300.958,18.244105400
301.000,1.609768200
301.042,1.981281700
301.083,-3.503800867
301.125,1.634587300
301.167,2.008917400
301.208,-0.455699333
301.250,-0.205383633
301.292,2.328927700
301.333,3.027483000
301.375,1.439219067
301.417,-0.777543233
301.458,37.177306900
301.500,13.102923270
301.542,-13.218488770
301.583,-15.589117770
301.625,-3.649177967
301.667,2.825055100
301.708,1.562457867
301.750,2.078552567
301.792,1.166111767
301.833,1.797441067
301.875,3.420454200
301.917,-1.054697833
301.958,1.018376167
302.000,2.210567600
302.042,1.515161300
302.083,-0.985027133
302.125,4.196769333
302.167,2.329583300
302.208,-0.868414533
302.250,-0.574083833
302.292,2.098621900
302.333,2.639178600
302.375,0.840246067
302.417,-0.868159833
302.458,2.021955600
302.500,-0.905600733
302.542,3.916658000
302.583,1.094612467
302.625,-0.049679233
302.667,-0.643652567
302.708,3.531470970
302.750,9.843572700
302.792,8.201943033
302.833,15.872519270
302.875,27.751131930
302.917,-36.844829300
302.958,10.658706630
303.000,1.654187500
303.042,-0.868386233
303.083,-0.878093133
303.125,3.531925300
303.167,3.100686600
303.208,0.378851667
303.250,-0.346526933
303.292,2.023752100
303.333,-0.885564333
303.375,2.870333000
303.417,-0.880272233
303.458,14.060915600
303.500,-4.562090767
303.542,19.302275070
303.583,-33.277245030
303.625,27.416629130
303.667,5.717500430
303.708,-23.911704530
303.750,-13.395827700
303.792,4.833244430
303.833,5.225520500
303.875,-2.726819200
303.917,7.951539733
303.958,1.640405400
304.000,-5.919165400
304.042,4.173704833
304.083,4.186439833
304.125,-3.390648667
304.167,1.646178600
304.208,1.976621500
304.250,2.595101400
304.292,-0.858537833
304.333,2.543328600
304.375,2.900395100
304.417,-0.868640933
304.458,2.442869900
304.500,1.530459900
304.542,35.167534700
304.583,-1.496296733
304.625,-2.419109400
304.667,-1.556485400
304.708,-23.757489630
304.750,-8.182434133
304.792,5.079256333
304.833,3.325394530
304.875,-7.190527500
304.917,6.583038667
304.958,-1.068310133
305.000,-1.023454633
305.042,1.953311700
305.083,1.914783100
305.125,-0.902968833
305.167,2.357178600
305.208,2.051073700
305.250,2.348527700
305.292,2.251433500
305.333,-0.899120033
305.375,2.438885500
305.417,3.044894800
305.458,-0.911600333
305.500,34.027469200
305.542,5.585100000
305.583,-4.556097233
305.625,-3.189143833
305.667,-3.696815170
305.708,-24.995757270
305.750,3.361721000
305.792,-9.655667433
305.833,4.259219933
305.875,-32.499238170
305.917,22.976386300
305.958,-1.023737633
306.000,-3.612331367
306.042,13.760273500
306.083,2.811415600
306.125,1.794680600
306.167,2.041528600
306.208,-2.397950067
306.250,0.881456367
306.292,23.799071530
306.333,5.006671167
306.375,0.289467467
306.417,1.553809533
306.458,0.704306270
306.500,-2.942561867
306.542,-2.834665100
306.583,-12.058760230
306.625,-3.179971067
306.667,-8.144946000
306.708,-16.016557370
306.750,-14.359449930
306.792,3.584127267
306.833,5.986618230
306.875,11.489603500
306.917,35.182781730
306.958,-0.899629433
307.000,11.908878000
307.042,-0.920854433
307.083,4.211938133
307.125,-0.853755133
307.167,1.644395700
307.208,2.675520800
307.250,-0.880272233
307.292,2.287828900
307.333,1.276691567
307.375,1.882736500
307.417,1.648697300
307.458,33.486288300
307.500,-3.988122833
307.542,-0.736391933
307.583,3.856556200
307.625,-4.619825233
307.667,-3.586821570
307.708,-28.951084100
307.750,-17.523154770
307.792,-0.230297800
307.833,8.751960000
307.875,-24.018161570
307.917,28.544787930
307.958,-13.840148700
308.000,18.503304130
308.042,11.196333000
308.083,1.228567200
308.125,-1.032369133
308.167,2.153126100
308.208,-0.882790933
308.250,2.602585700
308.292,2.338368000
308.333,1.892584100
308.375,2.513150300
308.417,2.576366800
308.458,0.809030767
308.500,-0.882536233
308.542,38.831334230
308.583,-2.987548133
308.625,1.471292467
308.667,-3.626145600
308.708,-36.383633470
308.750,-5.960059933
308.792,8.793467733
308.833,1.434109333
308.875,1.625381767
308.917,-4.981556500
308.958,6.656402767
309.000,1.971696900
309.042,-3.589040467
309.083,3.854795200
309.125,2.860010900
309.167,1.849387500
309.208,1.887923200
309.250,-0.751661233
309.292,-1.034067133
309.333,4.078511433
309.375,-1.080507433
309.417,3.954894400
309.458,1.370338500
309.500,29.703980800
309.542,3.743903367
309.583,-0.778045533
309.625,-1.197843067
309.667,-15.057159870
309.708,-19.325516700
309.750,-5.502936800
309.792,1.637529733
309.833,-2.596108500
309.875,9.307147533
309.917,-11.008005930
309.958,5.834820233
310.000,3.686761800
310.042,-3.030058867
310.083,4.670303400
310.125,1.799831000
310.167,-0.780074633
310.208,1.858123500
310.250,-0.778914333
310.292,3.042490000
310.333,3.359275500
310.375,-0.796177333
310.417,-0.781263233
310.458,5.598727733
310.500,1.637643700
310.542,24.606664470
310.583,10.111396430
310.625,-23.844844370
310.667,13.563325270
310.708,-21.017678430
310.750,-3.941072200
310.792,-0.603413633
310.833,4.995183233
310.875,-2.498035400
310.917,-6.764972400
310.958,12.595492830
311.000,2.418646067
311.042,-2.671554467
311.083,6.801510700
311.125,2.965806000
311.167,1.903550500
311.208,1.915040300
311.250,-0.680203933
311.292,2.592803600
311.333,2.693822600
311.375,-0.723842533
311.417,37.145905330
311.458,-1.107219200
311.500,-31.046011670
311.542,10.288043730
311.583,1.878594633
311.625,1.949302033
311.667,-20.574158330
311.708,-0.957070867
311.750,-7.401213933
311.792,0.882437900
311.833,5.658980767
311.875,-39.582379400
311.917,5.006189267
311.958,11.764115300
312.000,29.167799570
312.042,5.105750300
312.083,3.462513700
312.125,-0.390100633
312.167,2.175740900
312.208,-2.969581767
312.250,4.712601233
312.292,4.110570000
312.333,5.140966400
312.375,-0.254446033
312.417,4.743440433
312.458,0.656117067
312.500,-0.846963467
312.542,4.908552133
312.583,-2.985647367
312.625,-0.492760333
312.667,12.192468070
312.708,16.078137930
312.750,-0.175285967
312.792,6.971347133
312.833,-1.026590933
312.875,2.518039100
312.917,-6.978930733
312.958,-15.150348830
313.000,5.705767167
313.042,-8.968756333
313.083,-1.322657533
313.125,-6.426258867
313.167,-1.482987800
313.208,3.184010767
313.250,-22.788362030
313.292,2.057778233
313.333,5.238533200
313.375,-0.244440533
313.417,-0.559556633
313.458,2.180381100
313.500,3.067022700
313.542,1.033787567
313.583,-0.067432633
313.625,4.759299733
313.667,-0.522346533
313.708,3.175733100
313.750,-0.539383133
313.792,33.989875570
313.833,-10.626295800
313.875,0.369193333
313.917,-23.797122800
313.958,4.414962867
314.000,-0.404024233
314.042,1.429795267
314.083,-0.245911433
314.125,2.493473700
314.167,2.403454500
314.208,0.363654967
314.250,0.415540367
314.292,2.739249500
314.333,-0.730294933
314.375,5.398130233
314.417,3.553385300
314.458,-0.224585633
314.500,1.632399200
314.542,3.302286100
314.583,2.507653400
314.625,-0.632166133
314.667,0.465493267
314.708,-0.799956833
314.750,19.463400230
314.792,12.816234930
314.833,2.075149067
314.875,2.774304500
314.917,-0.892570967
314.958,-39.608694200
315.000,3.338770467
315.042,-0.527610333
315.083,-3.050831067
315.125,-1.764866233
315.167,4.563799833
315.208,2.627324800
315.250,-3.100356067
315.292,2.069190400
315.333,2.380826100
315.375,2.417815000
315.417,0.986853567
315.458,2.250323700
315.500,4.588428800
315.542,-0.647998533
315.583,2.382432600
315.625,3.829964400
315.667,-0.783215933
315.708,13.797497170
315.750,15.029998300
315.792,1.594169800
315.833,2.417206200
315.875,-10.013758870
315.917,-27.546052100
315.958,4.977510267
316.000,2.021618100
316.042,-3.093847067
316.083,2.197693700
316.125,3.247070100
316.167,-0.521610733
316.208,2.418249200
316.250,1.321541667
316.292,2.340285800
316.333,3.136985000
316.375,0.868795567
316.417,2.120942100
316.458,-0.653149133
316.500,3.833993800
316.542,3.288472900
316.583,0.388688067
316.625,1.763607000
316.667,34.688262970
316.708,-12.048119300
316.750,-4.365064100
316.792,1.949411800
316.833,17.077908000
316.875,3.478031700
316.917,-37.056791030
316.958,4.351429367
317.000,-0.521384333
317.042,-0.508309733
317.083,-0.623910733
317.125,2.024419800
317.167,2.051814200
317.208,2.034324800
317.250,-3.079498967
317.292,1.354671767
317.333,4.559993800
317.375,1.055949767
317.417,0.469644267
317.458,2.227762300
317.500,3.347780000
317.542,2.967585500
317.583,-0.889057933
317.625,2.239885900
317.667,-6.022069100
317.708,7.487221967
317.750,17.277586030
317.792,18.073594170
317.833,4.429777367
317.875,-22.080955730
317.917,-12.889942170
317.958,4.863138333
318.000,-0.867946133
318.042,-1.022755533
318.083,1.673330000
318.125,1.866330000
318.167,2.080365800
318.208,-3.435428067
318.250,3.552271100
318.292,1.652621667
318.333,3.168952600
318.375,1.288458567
318.417,2.059445200
318.458,2.852083500
318.500,2.601095600
318.542,1.751709300
318.583,14.668498000
318.625,7.863309067
318.667,-4.769874800
318.708,-33.814862730
318.750,-0.428609667
318.792,7.215896067
318.833,43.328910370
318.875,6.762465833
318.917,-10.843531900
318.958,-25.181077700
319.000,6.975256600
319.042,-0.848475733
319.083,-1.618757933
319.125,-1.720831133
319.167,1.673358300
319.208,2.288139400
319.250,2.489507900
319.292,-0.847032433
319.333,2.699990200
319.375,2.211507900
319.417,2.570763400
319.458,0.325836967
319.500,1.635908500
319.542,3.512072400
319.583,-0.817616033
319.625,1.696580900
319.667,27.242667500
319.708,-25.974447930
319.750,17.155734530
319.792,0.188564800
319.833,19.222368800
319.875,-33.302633500
319.917,5.248816667
319.958,-0.846353233
320.000,1.235610967
320.042,-0.897463033
320.083,4.121867033
320.125,-0.650545533
320.167,1.695092700
320.208,-1.005880333
320.250,3.299101600
320.292,-0.597171733
320.333,3.961359700
320.375,-0.436018833
320.417,2.924445700
320.458,4.220410700
320.500,1.656108300
320.542,1.332105200
320.583,28.662553400
320.625,3.260445767
320.667,3.956025200
320.708,-1.215218033
320.750,-8.514078767
320.792,-28.834247830
320.833,-4.174826500
320.875,-1.563741433
320.917,9.354600133
320.958,-8.191788033
321.000,10.857627100
321.042,-0.489829833
321.083,0.681572300
321.125,-8.778307567
321.167,-0.353634933
321.208,4.123167100
321.250,11.686389200
321.292,3.573382900
321.333,6.125228633
321.375,-1.035227433
321.417,3.176898700
321.458,2.756593800
321.500,-0.970322833
321.542,5.414728633
321.583,-0.958465133
321.625,1.577720900
321.667,21.089505130
321.708,10.853036430
321.750,-0.493394100
321.792,0.957409100
321.833,4.304582533
321.875,-37.653836130
321.917,3.997905767
321.958,-0.996852633
322.000,-1.017285233
322.042,3.704273100
322.083,1.558856500
322.125,1.580421100
322.167,1.999894700
322.208,-3.559042467
322.250,1.276620867
322.292,5.261096400
322.333,-1.052851067
322.375,4.403650133
322.417,-1.066102733
322.458,4.770854400
322.500,3.116043800
322.542,0.478676967
322.583,-0.920854433
322.625,8.366707633
322.667,-4.543058133
322.708,-2.823845900
322.750,35.275058330
322.792,-15.016389900
322.833,-9.892406933
322.875,-1.590119033
322.917,-14.332838700
322.958,1.933201633
323.000,1.469881300
323.042,-1.079884833
323.083,-0.992409533
323.125,1.546432800
323.167,4.617066733
323.208,-3.454974567
323.250,1.485812367
323.292,2.488763467
323.333,0.139755433
323.375,2.034904867
323.417,-0.614248867
323.458,4.128541400
323.500,19.868663170
323.542,-1.157868933
323.583,-3.335641533
323.625,0.017952100
323.667,4.623713867
323.708,-0.597186200
323.750,-0.878932400
323.792,3.781280733
323.833,-37.626221830
323.875,6.223485500
323.917,7.134148100
323.958,0.324955467
324.000,5.689913733
324.042,-0.992805733
324.083,2.343195900
324.125,2.607940000
324.167,-0.989664433
324.208,2.134526300
324.250,2.941446600
324.292,-0.858509533
324.333,1.763474700
324.375,2.994672400
324.417,2.507909100
324.458,0.236754167
324.500,1.809926900
324.542,3.846947300
324.583,-1.020894933
324.625,1.574551300
324.667,35.678830800
324.708,-4.217231067
324.750,-3.860265833
324.792,6.474886233
324.833,4.581639533
324.875,-37.546154630
324.917,6.306923800
324.958,-1.006191633
325.000,-6.165352000
325.042,2.078774800
325.083,5.291419033
325.125,2.482269000
325.167,-1.084752433
325.208,0.214274167
325.250,-11.058121100
325.292,15.825264270
325.333,-0.480591333
325.375,6.899502233
325.417,-0.944060433
325.458,-0.936051533
325.500,9.024275867
325.542,-0.349449133
325.583,25.041330430
325.625,-1.505075500
325.667,17.566461070
325.708,-2.504314800
325.750,-7.993318133
325.792,-3.522299233
325.833,-1.656803667
325.875,-4.818825400
325.917,4.165674667
325.958,-11.824036430
326.000,6.313666467
326.042,2.193625500
326.083,-2.960950267
326.125,3.154364100
326.167,2.187399500
326.208,4.753890933
326.250,22.712920630
326.292,-1.732473933
326.333,-2.230246567
326.375,-20.611972330
326.417,-2.457677600
326.458,-0.826985000
326.500,-1.835473800
326.542,0.814615833
326.583,0.669861333
326.625,0.995198133
326.667,32.852724970
326.708,-8.072484800
326.750,-21.162837370
326.792,5.719061667
326.833,6.941706567
326.875,-7.744698133
326.917,5.128719233
326.958,-0.417438433
327.000,-0.885714333
327.042,2.200785400
327.083,2.138016000
327.125,1.932956600
327.167,2.166033000
327.208,4.749051633
327.250,30.704535830
327.292,5.910643867
327.333,-27.375838330
327.375,9.806013433
327.417,4.742599233
327.458,2.166514100
327.500,2.576133400
327.542,1.565308900
327.583,9.248001300
327.625,-8.684356033
327.667,11.044308230
327.708,-3.538844300
327.750,1.717533833
327.792,1.477307833
327.833,-0.416250600
327.875,28.434246730
327.917,9.667349333
327.958,-28.730159670
328.000,6.594318267
328.042,1.530273500
328.083,-3.568409767
328.125,-1.011030933
328.167,7.101432267
328.208,-1.083648733
328.250,1.528235900
328.292,22.527753730
328.333,3.094695200
328.375,-27.496046000
328.417,7.041422000
328.458,-1.018473833
328.500,-1.083620433
328.542,3.105352900
328.583,1.490030900
328.625,17.271429600
328.667,10.302549170
328.708,-37.961096500
328.750,-1.189958067
328.792,1.159904133
328.833,5.784222800
328.875,17.216820470
328.917,16.347755000
328.958,-26.812070570
329.000,7.038752367
329.042,1.534348700
329.083,-3.567221167
329.125,-1.040066733
329.167,4.821033533
329.208,1.524189000
329.250,27.126383270
329.292,-2.495371733
329.333,-0.297109133
329.375,-25.078497470
329.417,1.529134233
329.458,7.037027133
329.500,-3.588559367
329.542,1.531094200
329.583,1.485531200
329.625,4.082360233
329.667,-5.655214033
329.708,-33.815864700
329.750,43.724426200
329.792,5.962878330
329.833,18.415444830
329.875,50.244883870
329.917,-43.809091870
329.958,9.553132267
330.000,6.655502167
330.042,-1.069668533
330.083,-1.015785333
330.125,-1.082120533
330.167,3.707897700
330.208,1.421997700
330.250,5.169893033
330.292,-1.144635233
330.333,-0.287609133
330.375,-0.049777933
330.417,2.469713500
330.458,4.886603133
330.500,2.750930000
330.542,-1.107279233
330.583,39.090766230
330.625,-4.178582633
330.667,-42.121896730
330.708,-31.531397300
330.750,33.930724370
330.792,2.862517033
330.833,4.682123500
330.875,29.691565630
330.917,4.658552433
330.958,-1.041336033
331.000,-24.733237470
331.042,-0.830717867
331.083,6.530019967
331.125,-6.250648200
331.167,4.017496633
331.208,2.324985233
331.250,3.783298933
331.292,9.182345300
331.333,1.544423500
331.375,6.679585467
331.417,0.185436467
331.458,1.976430267
331.500,7.681941933
331.542,-1.361773867
331.583,10.389950370
331.625,-6.350285233
331.667,4.350467167
331.708,1.056542567
331.750,0.464798767
331.792,1.138961367
331.833,6.127755733
331.875,32.967056200
331.917,4.868339567
331.958,-35.253529570
332.000,1.437836133
332.042,1.412375700
332.083,-3.701674467
332.125,1.417894200
332.167,1.439968200
332.208,1.506006800
332.250,-4.951366900
332.292,6.739256400
332.333,4.431907000
332.375,2.029337500
332.417,2.745006000
332.458,-1.148455733
332.500,1.722692900
332.542,2.739968600
332.583,4.109528733
332.625,-1.012603033
332.667,1.562863400
332.708,39.123536630
332.750,-4.626771067
332.792,3.837419900
332.833,3.733870200
332.875,-42.527520630
332.917,7.255766200
332.958,8.645671367
333.000,1.820631500
333.042,5.148218167
333.083,8.888710800
333.125,5.663622867
333.167,3.194725533
333.208,1.472868800
333.250,1.475852600
333.292,1.442034100
333.333,6.558319967
333.375,1.901973100
333.417,-6.183124400
333.458,-5.573722900
333.500,1.079943633
333.542,5.832001367
333.583,4.204485867
333.625,1.449401667
333.667,15.936907770
333.708,38.257191330
333.750,6.056954900
333.792,2.870048267
333.833,-26.356434830
333.875,-12.374399070
333.917,-1.297292700
333.958,4.728646633
334.000,-1.122929133
334.042,1.445967800
334.083,1.439968200
334.125,1.440930400
334.167,-1.109486633
334.208,1.439996500
334.250,0.244045767
334.292,5.506925400
334.333,-0.815732633
334.375,3.026780000
334.417,2.766344200
334.458,0.285478167
334.500,0.460745767
334.542,2.498457900
334.583,2.155025900
334.625,1.404383400
334.667,36.361472230
334.708,3.044297633
334.750,-1.739383267
