$Trinity Lake updated withdrawals year 2017 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
267.625,59.1918838,0.0283
267.667,59.2252495,0.0283
267.708,59.314536,0.0283
267.75,59.2936223,0.0283
267.792,59.1149078,0.0283
267.833,58.9579843,0.0283
267.875,56.4688861,0.0283
267.917,3.3988017,0.0283
267.958,0.0283,0.0283
268,0.0283,0.0283
268.042,0.0283,0.0283
268.083,0.0283,0.0283
268.125,0.0283,0.0283
268.167,0.0283,0.0283
268.208,2.7803901,0.0283
268.25,46.0232712,0.0283
268.292,47.9968,0.0283
268.333,47.9929795,0.0283
268.375,47.9892439,0.0283
268.417,48.0071861,0.0283
268.458,48.4944555,0.0283
268.5,58.744857,0.0283
268.542,59.2438709,0.0283
268.583,59.2028642,0.0283
268.625,59.2092034,0.0283
268.667,59.2387203,0.0283
268.708,59.3266201,0.0283
268.75,59.2131088,0.0283
268.792,59.2688032,0.0283
268.833,59.2075903,0.0283
268.875,56.3274993,0.0283
268.917,3.3019308,0.0283
268.958,0.0283,0.0283
269,0.0283,0.0283
269.042,0.0283,0.0283
269.083,0.0283,0.0283
269.125,2.8710633,0.0283
269.167,50.8715423,0.0283
269.208,53.537657,0.0283
269.25,58.9629085,0.0283
269.292,59.0518554,0.0283
269.333,59.3559955,0.0283
269.375,59.3132908,0.0283
269.417,59.4084071,0.0283
269.458,59.2727652,0.0283
269.5,59.079929,0.0283
269.542,59.2823023,0.0283
269.583,59.6016961,0.0283
269.625,59.137944,0.0283
269.667,59.3892763,0.0283
269.708,59.2008832,0.0283
269.75,59.3636082,0.0283
269.792,58.9490698,0.0283
269.833,59.2800383,0.0283
269.875,56.4380957,0.0283
269.917,3.2269358,0.0283
269.958,0.0283,0.0283
270,0.0283,0.0283
270.042,0.0283,0.0283
270.083,0.0283,0.0283
270.125,0.0283,0.0283
270.167,0.0283,0.0283
270.208,2.7551465,0.0283
270.25,46.1082844,0.0283
270.292,48.0468627,0.0283
270.333,48.0339862,0.0283
270.375,48.0395047,0.0283
270.417,48.0806529,0.0283
270.458,48.0717384,0.0283
270.5,48.0944067,0.0283
270.542,48.5138127,0.0283
270.583,58.8701694,0.0283
270.625,59.341138,0.0283
270.667,59.1108892,0.0283
270.708,59.3825409,0.0283
270.75,59.2121466,0.0283
270.792,59.0691467,0.0283
270.833,59.4133879,0.0283
270.875,56.5057044,0.0283
270.917,3.2635843,0.0283
270.958,0.0283,0.0283
271,0.0283,0.0283
271.042,0.0283,0.0283
271.083,0.0283,0.0283
271.125,0.0283,0.0283
271.167,4.0458529,0.0283
271.208,51.2961555,0.0283
271.25,58.8126072,0.0283
271.292,59.3955306,0.0283
271.333,58.5123725,0.0283
271.375,48.4772774,0.0283
271.417,48.5101337,0.0283
271.458,58.2639268,0.0283
271.5,48.5488481,0.0283
271.542,48.1321589,0.0283
271.583,48.1607985,0.0283
271.625,48.6336915,0.0283
271.667,58.8892719,0.0283
271.708,59.3064422,0.0283
271.75,59.3656458,0.0283
271.792,59.2893207,0.0283
271.833,59.3715322,0.0283
271.875,56.5844916,0.0283
271.917,3.242614,0.0283
271.958,0.0283,0.0283
272,0.0283,0.0283
272.042,0.0283,0.0283
272.083,0.0283,0.0283
272.125,0.0283,0.0283
272.167,2.0556271,0.0283
272.208,27.2865204,0.0283
272.25,47.1085479,0.0283
272.292,48.0937275,0.0283
272.333,48.06189,0.0283
272.375,48.1470164,0.0283
272.417,48.1358096,0.0283
272.458,48.153016,0.0283
272.5,47.9988376,0.0283
272.542,48.7299398,0.0283
272.583,58.7780529,0.0283
272.625,59.2648695,0.0283
272.667,59.5437094,0.0283
272.708,59.600366,0.0283
272.75,59.5503599,0.0283
272.792,59.3684192,0.0283
272.833,59.277746,0.0283
272.875,57.0347729,0.0283
272.917,3.2458968,0.0283
272.958,0.0283,0.0283
273,0.0283,0.0283
273.042,0.0283,0.0283
273.083,0.0283,0.0283
273.125,0.0283,0.0283
273.167,0.0283,0.0283
273.208,2.8937316,0.0283
273.25,46.1239343,0.0283
273.292,48.0866242,0.0283
273.333,48.1191975,0.0283
273.375,48.1098868,0.0283
273.417,48.3644453,0.0283
273.458,58.9659649,0.0283
273.5,59.484902,0.0283
273.542,59.0211499,0.0283
273.583,59.4454801,0.0283
273.625,59.4310754,0.0283
273.667,59.473299,0.0283
273.708,59.2356922,0.0283
273.75,59.5051365,0.0283
273.792,59.3310632,0.0283
273.833,59.3200828,0.0283
273.875,56.4944693,0.0283
273.917,4.2292652,0.0283
273.958,0.0283,0.0283
274,0.0283,0.0283
274.042,0.0283,0.0283
274.083,0.0283,0.0283
274.125,0.0283,0.0283
274.167,2.697273,0.0283
274.208,46.1555171,0.0283
274.25,48.1009723,0.0283
274.292,48.119056,0.0283
274.333,48.1464221,0.0283
274.375,48.1961735,0.0283
274.417,48.6001277,0.0283
274.458,58.8641132,0.0283
274.5,59.4987124,0.0283
274.542,59.4969861,0.0283
274.583,59.4804589,0.0283
274.625,59.5456338,0.0283
274.667,59.5022782,0.0283
274.708,59.518013,0.0283
274.75,59.5029008,0.0283
274.792,59.4485648,0.0283
274.833,59.4221326,0.0283
274.875,56.5289953,0.0283
274.917,3.9363602,0.0283
274.958,0.0283,0.0283
275,0.0283,0.0283
275.042,0.0283,0.0283
275.083,0.0283,0.0283
275.125,0.0283,0.0283
275.167,0.0283,0.0283
275.208,2.9905176,0.0283
275.25,46.1481308,0.0283
275.292,48.648549,0.0283
275.333,58.7733268,0.0283
275.375,59.4881282,0.0283
275.417,59.4431029,0.0283
275.458,59.3124984,0.0283
275.5,59.4982596,0.0283
275.542,59.6925957,0.0283
275.583,59.3782393,0.0283
275.625,59.5386437,0.0283
275.667,59.5164282,0.0283
275.708,59.5701699,0.0283
275.75,59.4578189,0.0283
275.792,59.4633657,0.0283
275.833,59.382173,0.0283
275.875,56.7019649,0.0283
275.917,3.5154543,0.0283
275.958,0.0283,0.0283
276,0.0283,0.0283
276.042,0.0283,0.0283
276.083,0.0283,0.0283
276.125,0.0283,0.0283
276.167,0.0283,0.0283
276.208,2.1450551,0.0283
276.25,22.9356501,0.0283
276.292,23.5517128,0.0283
276.333,23.6083411,0.0283
276.375,23.5735321,0.0283
276.417,23.5573162,0.0283
276.458,24.8116571,0.0283
276.5,57.7135767,0.0283
276.542,59.5147019,0.0283
276.583,59.4083222,0.0283
276.625,59.6096201,0.0283
276.667,59.6171762,0.0283
276.708,59.4117465,0.0283
276.75,59.6124218,0.0283
276.792,59.8862243,0.0283
276.833,59.6572207,0.0283
276.875,56.678674,0.0283
276.917,3.276008,0.0283
276.958,0.0283,0.0283
277,0.0283,0.0283
277.042,0.0283,0.0283
277.083,0.0283,0.0283
277.125,0.0283,0.0283
277.167,0.0283,0.0283
277.208,0.0283,0.0283
277.25,0.0283,0.0283
277.292,0.0283,0.0283
277.333,3.1485165,0.0283
277.375,56.7072287,0.0283
277.417,59.3633252,0.0283
277.458,59.3614291,0.0283
277.5,59.4932222,0.0283
277.542,59.6014414,0.0283
277.583,59.6421934,0.0283
277.625,59.5356439,0.0283
277.667,59.749224,0.0283
277.708,59.692624,0.0283
277.75,59.7010291,0.0283
277.792,59.6408916,0.0283
277.833,56.7973925,0.0283
277.875,3.6988949,0.0283
277.917,0.0283,0.0283
277.958,0.0283,0.0283
278,0.0283,0.0283
278.042,0.0283,0.0283
278.083,0.0283,0.0283
278.125,0.0283,0.0283
278.167,0.0283,0.0283
278.208,0.0283,0.0283
278.25,0.0283,0.0283
278.292,10.5643617,0.0283
278.333,56.8028261,0.0283
278.375,59.6464101,0.0283
278.417,59.3856822,0.0283
278.458,59.6365617,0.0283
278.5,59.8756401,0.0283
278.542,59.7085852,0.0283
278.583,59.7297819,0.0283
278.625,59.9469561,0.0283
278.667,59.8752722,0.0283
278.708,60.0683914,0.0283
278.75,59.8368125,0.0283
278.792,59.9106755,0.0283
278.833,56.9526746,0.0283
278.875,3.2698386,0.0283
278.917,0.0283,0.0283
278.958,0.0283,0.0283
279,0.0283,0.0283
279.042,0.0283,0.0283
279.083,0.0283,0.0283
279.125,0.0283,0.0283
279.167,0.0283,0.0283
279.208,2.3067613,0.0283
279.25,22.9469418,0.0283
279.292,24.5814649,0.0283
279.333,47.1238582,0.0283
279.375,48.2062483,0.0283
279.417,48.238765,0.0283
279.458,48.1500162,0.0283
279.5,48.4457512,0.0283
279.542,48.261122,0.0283
279.583,48.1526198,0.0283
279.625,48.8463943,0.0283
279.667,59.1873558,0.0283
279.708,58.0654306,0.0283
279.75,24.6329709,0.0283
279.792,44.2892453,0.0283
279.833,57.1038532,0.0283
279.875,3.1223673,0.0283
279.917,0.0283,0.0283
279.958,0.0283,0.0283
280,0.0283,0.0283
280.042,0.0283,0.0283
280.083,0.0283,0.0283
280.125,0.0283,0.0283
280.167,0.0283,0.0283
280.208,2.0023665,0.0283
280.25,22.9772511,0.0283
280.292,23.5767583,0.0283
280.333,23.6540739,0.0283
280.375,24.57855,0.0283
280.417,24.12858,0.0283
280.458,23.7705001,0.0283
280.5,24.9146974,0.0283
280.542,57.8505487,0.0283
280.583,59.8253227,0.0283
280.625,59.8412839,0.0283
280.667,59.7864102,0.0283
280.708,59.7185185,0.0283
280.75,59.7058684,0.0283
280.792,59.7116416,0.0283
280.833,59.7324704,0.0283
280.875,56.858096,0.0283
280.917,3.3986319,0.0283
280.958,0.0283,0.0283
281,0.0283,0.0283
281.042,0.0283,0.0283
281.083,0.0283,0.0283
281.125,0.0283,0.0283
281.167,0.0283,0.0283
281.208,0.0283,0.0283
281.25,0.0283,0.0283
281.292,2.6856983,0.0283
281.333,46.2741507,0.0283
281.375,48.3242027,0.0283
281.417,48.2835639,0.0283
281.458,48.3269195,0.0283
281.5,48.3422864,0.0283
281.542,48.3693129,0.0283
281.583,48.3644736,0.0283
281.625,48.351965,0.0283
281.667,48.8252825,0.0283
281.708,59.3166019,0.0283
281.75,59.8140876,0.0283
281.792,59.7898628,0.0283
281.833,59.7896364,0.0283
281.875,56.7873743,0.0283
281.917,3.3716337,0.0283
281.958,0.0283,0.0283
282,0.0283,0.0283
282.042,0.0283,0.0283
282.083,0.0283,0.0283
282.125,0.0283,0.0283
282.167,0.0283,0.0283
282.208,2.1502906,0.0283
282.25,22.9423289,0.0283
282.292,23.4687655,0.0283
282.333,23.7082684,0.0283
282.375,24.5685601,0.0283
282.417,47.1927404,0.0283
282.458,48.3371358,0.0283
282.5,48.3497859,0.0283
282.542,48.2558582,0.0283
282.583,48.5190199,0.0283
282.625,48.2638671,0.0283
282.667,48.9269644,0.0283
282.708,59.5255974,0.0283
282.75,60.1151147,0.0283
282.792,60.0518642,0.0283
282.833,60.0660425,0.0283
282.875,57.0848639,0.0283
282.917,3.3677849,0.0283
282.958,0.0283,0.0283
283,0.0283,0.0283
283.042,0.0283,0.0283
283.083,0.0283,0.0283
283.125,0.0283,0.0283
283.167,0.0283,0.0283
283.208,0.0283,0.0283
283.25,0.0283,0.0283
283.292,2.9629534,0.0283
283.333,46.3057335,0.0283
283.375,48.3289288,0.0283
283.417,48.3365981,0.0283
283.458,48.3512292,0.0283
283.5,48.344607,0.0283
283.542,48.4141118,0.0283
283.583,48.3571439,0.0283
283.625,48.9068148,0.0283
283.667,59.2455406,0.0283
283.708,59.4933071,0.0283
283.75,59.6322318,0.0283
283.792,59.6374107,0.0283
283.833,59.8214739,0.0283
283.875,56.7399152,0.0283
283.917,3.2248133,0.0283
283.958,0.0283,0.0283
284,0.0283,0.0283
284.042,0.0283,0.0283
284.083,0.0283,0.0283
284.125,0.0283,0.0283
284.167,0.0283,0.0283
284.208,0.0283,0.0283
284.25,0.0283,0.0283
284.292,0.0283,0.0283
284.333,0.0283,0.0283
284.375,2.3881238,0.0283
284.417,19.6664624,0.0283
284.458,20.0115243,0.0283
284.5,20.0345605,0.0283
284.542,20.0247121,0.0283
284.583,20.0776614,0.0283
284.625,19.9593108,0.0283
284.667,21.3034193,0.0283
284.708,57.7753839,0.0283
284.75,59.891007,0.0283
284.792,59.8393029,0.0283
284.833,59.8256623,0.0283
284.875,56.9133659,0.0283
284.917,3.2792625,0.0283
284.958,0.0283,0.0283
285,0.0283,0.0283
285.042,0.0283,0.0283
285.083,0.0283,0.0283
285.125,0.0283,0.0283
285.167,0.0283,0.0283
285.208,0.0283,0.0283
285.25,0.0283,0.0283
285.292,0.0283,0.0283
285.333,0.0283,0.0283
285.375,0.0283,0.0283
285.417,0.0283,0.0283
285.458,0.0283,0.0283
285.5,0.0283,0.0283
285.542,0.0283,0.0283
285.583,0.0283,0.0283
285.625,2.9235032,0.0283
285.667,51.6574616,0.0283
285.708,53.811318,0.0283
285.75,53.8987933,0.0283
285.792,54.0055126,0.0283
285.833,53.9368002,0.0283
285.875,51.6115873,0.0283
285.917,3.1570914,0.0283
285.958,0.0283,0.0283
286,0.0283,0.0283
286.042,0.0283,0.0283
286.083,0.0283,0.0283
286.125,0.0283,0.0283
286.167,0.0283,0.0283
286.208,0.0283,0.0283
286.25,0.0283,0.0283
286.292,0.0283,0.0283
286.333,0.0283,0.0283
286.375,0.0283,0.0283
286.417,0.0283,0.0283
286.458,0.0283,0.0283
286.5,0.0283,0.0283
286.542,0.0283,0.0283
286.583,1.1154162,0.0283
286.625,3.1835236,0.0283
286.667,57.0782983,0.0283
286.708,59.6419953,0.0283
286.75,59.6562585,0.0283
286.792,59.6187893,0.0283
286.833,59.6015546,0.0283
286.875,56.9465901,0.0283
286.917,3.1986358,0.0283
286.958,0.0283,0.0283
287,0.0283,0.0283
287.042,0.0283,0.0283
287.083,0.0283,0.0283
287.125,0.0283,0.0283
287.167,0.0283,0.0283
287.208,0.0283,0.0283
287.25,0.0283,0.0283
287.292,0.0283,0.0283
287.333,0.0283,0.0283
287.375,0.0283,0.0283
287.417,0.0283,0.0283
287.458,0.0283,0.0283
287.5,0.0283,0.0283
287.542,0.0283,0.0283
287.583,3.1897779,0.0283
287.625,57.0563092,0.0283
287.667,59.5754903,0.0283
287.708,59.7054722,0.0283
287.75,59.68187,0.0283
287.792,59.6724178,0.0283
287.833,59.854783,0.0283
287.875,56.8159856,0.0283
287.917,3.3038835,0.0283
287.958,0.0283,0.0283
288,0.0283,0.0283
288.042,0.0283,0.0283
288.083,0.0283,0.0283
288.125,0.0283,0.0283
288.167,0.0283,0.0283
288.208,0.0283,0.0283
288.25,0.0283,0.0283
288.292,0.0283,0.0283
288.333,0.0283,0.0283
288.375,0.0283,0.0283
288.417,0.0283,0.0283
288.458,0.0283,0.0283
288.5,0.0283,0.0283
288.542,0.0283,0.0283
288.583,3.4463174,0.0283
288.625,56.9317892,0.0283
288.667,59.6027998,0.0283
288.708,59.5553124,0.0283
288.75,59.8481042,0.0283
288.792,59.666022,0.0283
288.833,59.8627636,0.0283
288.875,57.321933,0.0283
288.917,3.7525234,0.0283
288.958,0.0283,0.0283
289,0.0283,0.0283
289.042,0.0283,0.0283
289.083,0.0283,0.0283
289.125,0.0283,0.0283
289.167,0.0283,0.0283
289.208,0.0283,0.0283
289.25,0.0283,0.0283
289.292,0.0283,0.0283
289.333,0.0283,0.0283
289.375,0.0283,0.0283
289.417,0.0283,0.0283
289.458,0.0283,0.0283
289.5,0.0283,0.0283
289.542,3.0002245,0.0283
289.583,56.9107623,0.0283
289.625,59.6727574,0.0283
289.667,59.6760968,0.0283
289.708,59.628949,0.0283
289.75,59.6035356,0.0283
289.792,58.523268,0.0283
289.833,53.9102265,0.0283
289.875,54.7387939,0.0283
289.917,3.0383163,0.0283
289.958,3.3111566,0.0283
290,0.8470473,0.0283
290.042,0.0283,0.0283
290.083,0.0283,0.0283
290.125,0.0283,0.0283
290.167,0.0283,0.0283
290.208,0.0283,0.0283
290.25,0.0283,0.0283
290.292,0.0283,0.0283
290.333,0.0283,0.0283
290.375,0.0283,0.0283
290.417,0.0283,0.0283
290.458,0.0283,0.0283
290.5,0.0283,0.0283
290.542,2.4621566,0.0283
290.583,10.0096251,0.0283
290.625,51.7556626,0.0283
290.667,54.0334447,0.0283
290.708,54.0593109,0.0283
290.75,54.0964971,0.0283
290.792,54.129693,0.0283
290.833,54.0672066,0.0283
290.875,39.4455305,0.0283
290.917,2.8545644,0.0283
290.958,0.0283,0.0283
291,0.0283,0.0283
291.042,0.0283,0.0283
291.083,0.0283,0.0283
291.125,0.0283,0.0283
291.167,0.0283,0.0283
291.208,0.0283,0.0283
291.25,0.0283,0.0283
291.292,0.0283,0.0283
291.333,0.0283,0.0283
291.375,0.0283,0.0283
291.417,0.0283,0.0283
291.458,0.0283,0.0283
291.5,0.0283,0.0283
291.542,0.0283,0.0283
291.583,0.0283,0.0283
291.625,0.0283,0.0283
291.667,2.7164321,0.0283
291.708,46.4135848,0.0283
291.75,48.4789754,0.0283
291.792,48.5091149,0.0283
291.833,48.4251771,0.0283
291.875,46.478505,0.0283
291.917,3.5046437,0.0283
291.958,0.0283,0.0283
292,0.0283,0.0283
292.042,0.0283,0.0283
292.083,0.0283,0.0283
292.125,0.0283,0.0283
292.167,0.0283,0.0283
292.208,0.0283,0.0283
292.25,0.0283,0.0283
292.292,0.0283,0.0283
292.333,0.0283,0.0283
292.375,0.0283,0.0283
292.417,0.0283,0.0283
292.458,0.0283,0.0283
292.5,0.0283,0.0283
292.542,0.0283,0.0283
292.583,2.9253993,0.0283
292.625,57.4235017,0.0283
292.667,60.099295,0.0283
292.708,60.045242,0.0283
292.75,59.6704934,0.0283
292.792,60.0119046,0.0283
292.833,59.6995292,0.0283
292.875,57.134304,0.0283
292.917,3.3235237,0.0283
292.958,0.0283,0.0283
293,0.0283,0.0283
293.042,0.0283,0.0283
293.083,0.0283,0.0283
293.125,0.0283,0.0283
293.167,0.0283,0.0283
293.208,0.0283,0.0283
293.25,0.0283,0.0283
293.292,0.0283,0.0283
293.333,0.0283,0.0283
293.375,0.0283,0.0283
293.417,0.0283,0.0283
293.458,0.0283,0.0283
293.5,0.0283,0.0283
293.542,2.9962625,0.0283
293.583,57.4007768,0.0283
293.625,60.1326041,0.0283
293.667,60.1156524,0.0283
293.708,60.1077284,0.0283
293.75,60.1033702,0.0283
293.792,60.0706271,0.0283
293.833,60.0741363,0.0283
293.875,57.1480861,0.0283
293.917,3.3489088,0.0283
293.958,0.0283,0.0283
294,0.0283,0.0283
294.042,0.0283,0.0283
294.083,0.0283,0.0283
294.125,0.0283,0.0283
294.167,0.0283,0.0283
294.208,0.0283,0.0283
294.25,0.0283,0.0283
294.292,0.0283,0.0283
294.333,0.0283,0.0283
294.375,0.0283,0.0283
294.417,0.0283,0.0283
294.458,0.0283,0.0283
294.5,0.0283,0.0283
294.542,2.8573378,0.0283
294.583,56.768102,0.0283
294.625,59.6788136,0.0283
294.667,59.7174431,0.0283
294.708,59.9151752,0.0283
294.75,58.0535729,0.0283
294.792,60.0369218,0.0283
294.833,60.1333399,0.0283
294.875,57.4643952,0.0283
294.917,3.2524624,0.0283
294.958,0.0283,0.0283
295,0.0283,0.0283
295.042,0.0283,0.0283
295.083,0.0283,0.0283
295.125,0.0283,0.0283
295.167,0.0283,0.0283
295.208,0.0283,0.0283
295.25,0.0283,0.0283
295.292,0.0283,0.0283
295.333,0.0283,0.0283
295.375,0.0283,0.0283
295.417,0.0283,0.0283
295.458,0.0283,0.0283
295.5,0.0283,0.0283
295.542,0.0283,0.0283
295.583,0.0384597,0.0283
295.625,3.926342,0.0283
295.667,56.9098567,0.0283
295.708,59.7838632,0.0283
295.75,59.7520823,0.0283
295.792,59.907987,0.0283
295.833,59.5729999,0.0283
295.875,57.1925171,0.0283
295.917,3.2844697,0.0283
295.958,0.0283,0.0283
296,0.0283,0.0283
296.042,0.0283,0.0283
296.083,0.0283,0.0283
296.125,0.0283,0.0283
296.167,0.0283,0.0283
296.208,0.0283,0.0283
296.25,0.0283,0.0283
296.292,0.0283,0.0283
296.333,0.0283,0.0283
296.375,0.0283,0.0283
296.417,0.0283,0.0283
296.458,0.0283,0.0283
296.5,0.0283,0.0283
296.542,0.0283,0.0283
296.583,0.0283,36.7963392
296.625,0.0283,66.9024452
296.667,0.0283,59.2818778
296.708,0.0283,0.0283
296.75,0.0283,0.0283
296.792,0.0283,0.0283
296.833,0.0283,0.0283
296.875,0.0283,0.0283
296.917,0.0283,0.0283
296.958,0.0283,0.0283
297,0.0283,0.0283
297.042,0.0283,0.0283
297.083,0.0283,0.0283
297.125,0.0283,0.0283
297.167,0.0283,0.0283
297.208,0.0283,0.0283
297.25,0.0283,0.0283
297.292,0.0283,0.0283
297.333,0.0283,0.0283
297.375,0.0283,0.0283
297.417,0.0283,0.0283
297.458,0.0283,0.0283
297.5,0.0283,0.0283
297.542,0.0283,0.0283
297.583,0.0283,0.0283
297.625,0.0283,50.9217182
297.667,0.0283,66.9034923
297.708,0.0283,29.7343855
297.75,0.0283,0.0283
297.792,0.0283,0.0283
297.833,0.0283,0.0283
297.875,0.0283,0.0283
297.917,0.0283,0.0283
297.958,0.0283,0.0283
298,0.0283,0.0283
298.042,0.0283,0.0283
298.083,0.0283,0.0283
298.125,0.0283,0.0283
298.167,0.0283,0.0283
298.208,0.0283,0.0283
298.25,0.0283,0.0283
298.292,0.0283,0.0283
298.333,0.0283,0.0283
298.375,0.0283,0.0283
298.417,0.0283,0.0283
298.458,0.0283,0.0283
298.5,0.0283,0.0283
298.542,0.0283,18.5841289
298.583,0.0283,66.9022471
298.625,0.0283,66.9010585
298.667,0.0283,66.9000963
298.708,0.0283,0.0283
298.75,0.0283,0.0283
298.792,0.0283,0.0283
298.833,0.0283,0.0283
298.875,0.0283,0.0283
298.917,0.0283,0.0283
298.958,0.0283,0.0283
299,0.0283,0.0283
299.042,0.0283,0.0283
299.083,0.0283,0.0283
299.125,0.0283,0.0283
299.167,0.0283,0.0283
299.208,0.0283,0.0283
299.25,0.0283,0.0283
299.292,0.0283,0.0283
299.333,0.0283,0.0283
299.375,0.0283,0.0283
299.417,0.0283,0.3716639
299.458,0.0283,0.0283
299.5,0.0283,0.0283
299.542,0.0283,0.0283
299.583,0.0283,0.0283
299.625,2.7196017,0.0283
299.667,21.4013656,0.0283
299.708,52.3311431,0.0283
299.75,53.9599496,0.0283
299.792,54.2619672,0.0283
299.833,59.9785955,0.0283
299.875,59.0519686,0.0283
299.917,44.0815799,0.0283
299.958,37.9613653,0.0283
300,3.2318317,0.0283
300.042,0.0283,0.0283
300.083,0.0283,0.0283
300.125,0.0283,0.0283
300.167,0.0283,0.0283
300.208,0.0283,0.0283
300.25,0.0283,0.0283
300.292,0.0283,0.0283
300.333,0.0283,0.0283
300.375,0.0283,0.0283
300.417,0.0283,0.0283
300.458,0.0283,0.0283
300.5,0.0283,0.0283
300.542,3.0045544,0.0283
300.583,56.9060928,0.0283
300.625,48.9844417,0.0283
300.667,48.5181709,0.0283
300.708,48.5626019,0.0283
300.75,48.5275665,0.0283
300.792,48.5821572,0.0283
300.833,48.830518,0.0283
300.875,56.7434244,0.0283
300.917,3.349022,0.0283
300.958,0.0283,0.0283
301,0.0283,0.0283
301.042,0.0283,0.0283
301.083,0.0283,0.0283
301.125,0.0283,0.0283
301.167,0.0283,0.0283
301.208,0.0283,0.0283
301.25,0.0283,0.0283
301.292,0.0283,0.0283
301.333,0.0283,0.0283
301.375,0.0283,0.0283
301.417,0.0283,0.0283
301.458,0.0283,0.0283
301.5,0.0283,0.0283
301.542,2.5299351,0.0283
301.583,41.9253463,0.0283
301.625,43.6222992,0.0283
301.667,43.601244,0.0283
301.708,44.2663506,0.0283
301.75,59.3349969,0.0283
301.792,60.0923332,0.0283
301.833,60.1314721,0.0283
301.875,57.4625274,0.0283
301.917,3.311383,0.0283
301.958,0.0283,0.0283
302,0.0283,0.0283
302.042,0.0283,0.0283
302.083,0.0283,0.0283
302.125,0.0283,0.0283
302.167,0.0283,0.0283
302.208,0.0283,0.0283
302.25,0.0283,0.0283
302.292,0.0283,0.0283
302.333,0.0283,0.0283
302.375,0.0283,0.0283
302.417,0.0283,0.0283
302.458,0.0283,0.0283
302.5,0.0283,0.0283
302.542,0.0283,0.0283
302.583,0.0283,0.0283
302.625,0.0283,0.0283
302.667,3.0567396,0.0283
302.708,57.1861779,0.0283
302.75,59.6729272,0.0283
302.792,59.9530123,0.0283
302.833,59.5957814,0.0283
302.875,57.0316316,0.0283
302.917,4.3252305,0.0283
302.958,0.0283,0.0283
303,0.0283,0.0283
303.042,0.0283,0.0283
303.083,0.0283,0.0283
303.125,0.0283,0.0283
303.167,0.0283,0.0283
303.208,0.0283,0.0283
303.25,2.8163594,0.0283
303.292,49.293506,0.0283
303.333,3.1863819,0.0283
303.375,0.0283,0.0283
303.417,0.0283,0.0283
303.458,0.0283,0.0283
303.5,0.0283,0.0283
303.542,2.9773864,0.0283
303.583,57.0531113,0.0283
303.625,59.8749892,0.0283
303.667,59.8640088,0.0283
303.708,59.8400104,0.0283
303.75,59.8087955,0.0283
303.792,59.8005036,0.0283
303.833,59.7686378,0.0283
303.875,57.0248962,0.0283
303.917,3.9403222,0.0283
303.958,0.0283,0.0283
304,0.0283,0.0283
304.042,0.0283,0.0283
304.083,0.0283,0.0283
304.125,0.0283,0.0283
304.167,0.0283,0.0283
304.208,0.0283,0.0283
304.25,0.0283,0.0283
304.292,0.0283,0.0283
304.333,0.0283,0.0283
304.375,0.0283,0.0283
304.417,0.0283,0.0283
304.458,0.0283,0.0283
304.5,0.0283,0.0283
304.542,2.9726037,0.0283
304.583,56.9637399,0.0283
304.625,59.6578999,0.0283
304.667,59.6539945,0.0283
304.708,59.7889289,0.0283
304.75,60.0902956,0.0283
304.792,60.0607221,0.0283
304.833,60.025149,0.0283
304.875,57.5333906,0.0283
304.917,3.9445389,0.0283
304.958,0.0283,0.0283
305,0.0283,0.0283
305.042,0.0283,0.0283
305.083,0.0283,0.0283
305.125,0.0283,0.0283
305.167,0.0283,0.0283
305.208,0.0283,0.0283
305.25,0.0283,0.0283
305.292,0.0283,0.0283
305.333,0.0283,0.0283
305.375,0.0283,0.0283
305.417,0.0283,0.0283
305.458,0.0283,0.0283
305.5,0.0283,0.0283
305.542,3.1743261,0.0283
305.583,56.8065334,0.0283
305.625,59.7410453,0.0283
305.667,59.9013365,0.0283
305.708,59.9800671,0.0283
305.75,59.9997922,0.0283
305.792,60.0048862,0.0283
305.833,59.6840491,0.0283
305.875,57.4941102,0.0283
305.917,3.0974633,0.0283
305.958,0.0283,0.0283
306,0.0283,0.0283
306.042,0.0283,0.0283
306.083,0.0283,0.0283
306.125,0.0283,0.0283
306.167,0.0283,0.0283
306.208,0.0283,0.0283
306.25,0.0283,0.0283
306.292,0.0283,0.0283
306.333,0.0283,0.0283
306.375,0.0283,0.0283
306.417,0.0283,0.0283
306.458,0.0283,0.0283
306.5,0.0283,0.0283
306.542,3.1661474,0.0283
306.583,56.1434078,0.0283
306.625,58.0045573,0.0283
306.667,57.9423256,0.0283
306.708,58.1176724,0.0283
306.75,58.3166214,0.0283
306.792,58.1753478,0.0283
306.833,55.8418996,0.0283
306.875,3.2136348,0.0283
306.917,0.0283,0.0283
306.958,0.0283,0.0283
307,0.0283,0.0283
307.042,0.0283,0.0283
307.083,0.0283,0.0283
307.125,0.0283,0.0283
307.167,0.0283,0.0283
307.208,0.0283,0.0283
307.25,0.0283,0.0283
307.292,0.0283,0.0283
307.333,0.0283,0.0283
307.375,0.0283,0.0283
307.417,0.0283,0.0283
307.458,2.857734,0.0283
307.5,46.9363707,0.0283
307.542,59.2947826,0.0283
307.583,60.1727335,0.0283
307.625,60.1998449,0.0283
307.667,60.0522038,0.0283
307.708,60.0205644,0.0283
307.75,60.042129,0.0283
307.792,59.9521916,0.0283
307.833,60.0117631,0.0283
307.875,57.8125701,0.0283
307.917,16.6726337,0.0283
