 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  186.8154,    -99.00,     12.79,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  186.8570,    -99.00,     12.83,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  186.8988,    -99.00,     12.80,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  186.9403,    -99.00,     12.76,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  186.9821,    -99.00,     12.75,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.0244,    -99.00,     12.72,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.0656,    -99.00,     12.70,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.1073,    -99.00,     12.70,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.1493,    -99.00,     12.68,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.1906,    -99.00,     12.63,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.2323,    -99.00,     12.62,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.2741,    -99.00,     12.59,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.3156,    -99.00,     12.61,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.3578,    -99.00,     12.63,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.3993,    -99.00,     12.64,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.4412,    -99.00,     12.66,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.4830,    -99.00,     12.64,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.5243,    -99.00,     12.62,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  187.5665,    -99.00,     12.63,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.6076,    -99.00,     12.63,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.6494,    -99.00,     12.63,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.6910,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.7328,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.7744,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.8161,    -99.00,     12.70,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.8578,    -99.00,     12.73,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.8995,    -99.00,     12.75,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  187.9412,    -99.00,     12.77,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  187.9834,    -99.00,     12.75,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  188.0250,    -99.00,     12.73,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.0663,    -99.00,     12.75,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.1080,    -99.00,     12.73,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  188.1500,    -99.00,     12.69,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  188.1913,    -99.00,     12.66,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.2330,    -99.00,     12.63,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  188.2750,    -99.00,     12.62,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  188.3170,    -99.00,     12.63,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.3587,    -99.00,     12.63,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  188.4000,    -99.00,     12.64,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.4415,    -99.00,     12.63,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  188.4835,    -99.00,     12.63,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  188.5250,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.5672,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.6086,    -99.00,     12.64,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  188.6505,    -99.00,     12.65,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  188.6918,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.7336,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.7752,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.8169,    -99.00,     12.68,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.8585,    -99.00,     12.71,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.9003,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.9420,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  188.9837,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.0257,    -99.00,     12.73,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.0670,    -99.00,     12.68,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.1087,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.1507,    -99.00,     12.62,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.1927,    -99.00,     12.58,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.2344,    -99.00,     12.57,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.2757,    -99.00,     12.60,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  189.3177,    -99.00,     12.62,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  189.3592,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.4010,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.4424,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.4842,    -99.00,     12.68,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.5260,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.5677,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.6091,    -99.00,     12.68,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.6509,    -99.00,     12.68,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.6926,    -99.00,     12.70,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.7343,    -99.00,     12.73,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.7761,    -99.00,     12.73,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.8178,    -99.00,     12.73,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.8595,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.9011,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.9427,    -99.00,     12.76,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  189.9850,    -99.00,     12.76,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.0264,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.0684,    -99.00,     12.73,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  190.1101,    -99.00,     12.72,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  190.1514,    -99.00,     12.69,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  190.1934,    -99.00,     12.66,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  190.2351,    -99.00,     12.64,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  190.2764,    -99.00,     12.60,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  190.3181,    -99.00,     12.58,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  190.3602,    -99.00,     12.59,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  190.4016,    -99.00,     12.62,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  190.4434,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.4849,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.5267,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.5683,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.6101,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.6516,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.6934,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.7350,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.7768,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.8184,    -99.00,     12.69,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.8602,    -99.00,     12.74,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.9020,    -99.00,     12.82,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.9439,    -99.00,     12.89,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  190.9859,    -99.00,     12.89,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.0271,    -99.00,     12.84,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.0691,    -99.00,     12.79,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.1107,    -99.00,     12.71,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.1521,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.1941,    -99.00,     12.59,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.2358,    -99.00,     12.54,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.2778,    -99.00,     12.53,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.3188,    -99.00,     12.57,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.3606,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.4024,    -99.00,     12.69,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.4440,    -99.00,     12.70,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.4857,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.5274,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.5690,    -99.00,     12.63,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.6108,    -99.00,     12.63,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.6526,    -99.00,     12.65,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.6942,    -99.00,     12.66,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.7358,    -99.00,     12.69,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.7776,    -99.00,     12.72,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  191.8193,    -99.00,     12.77,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  191.8610,    -99.00,     12.82,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  191.9028,    -99.00,     12.87,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  191.9443,    -99.00,     12.93,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  191.9862,    -99.00,     12.91,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.0278,    -99.00,     12.87,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.0698,    -99.00,     12.87,    -99.00,      0.00,      4.37,      0.00,    301.90,    340.05,    368.81,
  192.1115,    -99.00,     12.85,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  192.1535,    -99.00,     12.77,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.1948,    -99.00,     12.73,    -99.00,      0.00,      4.38,      0.00,    301.90,    340.05,    368.81,
  192.2365,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.2785,    -99.00,     12.62,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.3198,    -99.00,     12.64,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.3614,    -99.00,     12.67,    -99.00,      0.00,      4.39,      0.00,    301.90,    340.05,    368.81,
  192.4030,    -99.00,     12.71,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.4448,    -99.00,     12.73,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.4868,    -99.00,     12.73,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.5283,    -99.00,     12.70,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.5700,    -99.00,     12.68,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.6116,    -99.00,     12.68,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.6533,    -99.00,     12.69,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.6949,    -99.00,     12.73,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.7368,    -99.00,     12.74,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.7785,    -99.00,     12.77,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.8200,    -99.00,     12.77,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.8618,    -99.00,     12.76,    -99.00,      0.00,      4.41,      0.00,    301.90,    340.05,    368.81,
  192.9035,    -99.00,     12.75,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
  192.9453,    -99.00,     12.75,    -99.00,      0.00,      4.40,      0.00,    301.90,    340.05,    368.81,
