 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
   26.9798,      8.67,      0.40,    327.66,
   27.0214,      8.66,      0.40,    327.66,
   27.0628,      8.66,      0.40,    327.66,
   27.1047,      8.65,      0.40,    327.66,
   27.1465,      8.65,      0.40,    327.66,
   27.1878,      8.65,      0.40,    327.66,
   27.2297,      8.64,      0.40,    327.66,
   27.2715,      8.64,      0.40,    327.66,
   27.3128,      8.63,      0.40,    327.66,
   27.3546,      8.63,      0.40,    327.66,
   27.3965,      8.63,      0.40,    327.66,
   27.4378,      8.63,      0.40,    327.66,
   27.4796,      8.63,      0.40,    327.66,
   27.5215,      8.63,      0.40,    327.66,
   27.5635,      8.63,      0.40,    327.66,
   27.6046,      8.64,      0.40,    327.66,
   27.6465,      8.64,      0.40,    327.66,
   27.6885,      8.64,      0.40,    327.66,
   27.7303,      8.64,      0.40,    327.66,
   27.7716,      8.64,      0.40,    327.66,
   27.8134,      8.64,      0.40,    327.66,
   27.8549,      8.64,      0.40,    327.66,
   27.8966,      8.64,      0.40,    327.66,
   27.9386,      8.64,      0.40,    327.66,
   27.9801,      8.64,      0.40,    327.66,
   28.0222,      8.64,      0.40,    327.66,
   28.0635,      8.64,      0.40,    327.66,
   28.1052,      8.64,      0.40,    327.66,
   28.1472,      8.64,      0.40,    327.66,
   28.1885,      8.63,      0.40,    327.66,
   28.2302,      8.62,      0.40,    327.66,
   28.2722,      8.62,      0.40,    327.66,
   28.3135,      8.61,      0.40,    327.66,
   28.3559,      8.61,      0.40,    327.66,
   28.3972,      8.61,      0.40,    327.66,
   28.4392,      8.61,      0.40,    327.66,
   28.4809,      8.61,      0.40,    327.66,
   28.5222,      8.61,      0.40,    327.66,
   28.5642,      8.61,      0.40,    327.66,
   28.6058,      8.61,      0.40,    327.66,
   28.6472,      8.62,      0.40,    327.66,
   28.6892,      8.62,      0.40,    327.66,
   28.7308,      8.62,      3.10,    327.66,
   28.7727,      8.63,     38.88,    327.66,
   28.8140,      8.63,     39.03,    327.66,
   28.8563,      8.62,     22.89,    327.66,
   28.8979,      8.61,      1.05,    327.66,
   28.9392,      8.62,     13.41,    327.66,
   28.9813,      8.61,      1.48,    327.66,
   29.0229,      8.60,      0.40,    327.66,
   29.0642,      8.60,      0.40,    327.66,
   29.1058,      8.60,      0.40,    327.66,
   29.1479,      8.60,      0.40,    327.66,
   29.1892,      8.59,      0.40,    327.66,
   29.2315,      8.59,      0.40,    327.66,
   29.2729,      8.59,      0.41,    327.66,
   29.3149,      8.59,      1.82,    327.66,
   29.3565,      8.59,      2.12,    327.66,
   29.3979,      8.58,      1.80,    327.66,
   29.4399,      8.58,      0.40,    327.66,
   29.4815,      8.58,      0.40,    327.66,
   29.5229,      8.57,      0.40,    327.66,
   29.5649,      8.57,      0.40,    327.66,
   29.6064,      8.57,      0.40,    327.66,
   29.6479,      8.57,      0.40,    327.66,
   29.6899,      8.56,      0.40,    327.66,
   29.7314,      8.56,      0.40,    327.66,
   29.7736,      8.56,      2.46,    327.66,
   29.8150,      8.63,     41.61,    327.66,
   29.8564,      8.56,      5.72,    327.66,
   29.8986,      8.55,      0.40,    327.66,
   29.9399,      8.55,      0.40,    327.66,
   29.9820,      8.55,      0.40,    327.66,
   30.0236,      8.54,      0.40,    327.66,
   30.0649,      8.54,      0.40,    327.66,
   30.1072,      8.54,      0.40,    327.66,
   30.1486,      8.54,      0.40,    327.66,
   30.1906,      8.54,      0.40,    327.66,
   30.2322,      8.54,      0.40,    327.66,
   30.2736,      8.53,      0.40,    327.66,
   30.3156,      8.53,      0.40,    327.66,
   30.3571,      8.53,      0.40,    327.66,
   30.3986,      8.53,      0.40,    327.66,
   30.4406,      8.53,      0.40,    327.66,
   30.4821,      8.53,      0.40,    327.66,
   30.5236,      8.53,      0.40,    327.66,
   30.5656,      8.53,      0.40,    327.66,
   30.6071,      8.53,      0.40,    327.66,
   30.6493,      8.53,      0.40,    327.66,
   30.6906,      8.53,      0.40,    327.66,
   30.7328,      8.53,      0.40,    327.66,
   30.7743,      8.53,      0.40,    327.66,
   30.8156,      8.53,      2.36,    327.66,
   30.8577,      8.56,      9.04,    327.66,
   30.8993,      8.56,      9.42,    327.66,
   30.9406,      8.55,      5.42,    327.66,
   30.9827,      8.53,      1.09,    327.66,
   31.0243,      8.53,      0.40,    327.66,
   31.0663,      8.53,      0.40,    327.66,
   31.1078,      8.53,      0.40,    327.66,
   31.1493,      8.53,      0.40,    327.66,
   31.1913,      8.53,      0.40,    327.66,
   31.2328,      8.53,      0.40,    327.66,
   31.2743,      8.54,      2.45,    327.66,
   31.3163,      8.61,     37.14,    327.66,
   31.3580,      8.53,      2.65,    327.66,
   31.3993,      8.53,      0.40,    327.66,
   31.4413,      8.53,      0.40,    327.66,
   31.4827,      8.53,      0.40,    327.66,
   31.5250,      8.53,      0.40,    327.66,
   31.5663,      8.54,      4.32,    327.66,
   31.6084,      8.55,      8.97,    327.66,
   31.6500,      8.55,      6.24,    327.66,
   31.6914,      8.53,      0.40,    327.66,
   31.7330,      8.54,      0.40,    327.66,
   31.7749,      8.54,      0.40,    327.66,
   31.8165,      8.54,      0.40,    327.66,
   31.8583,      8.54,      0.40,    327.66,
   31.9000,      8.54,      0.40,    327.66,
   31.9415,      8.54,      0.40,    327.66,
   31.9837,      8.54,      0.40,    327.66,
   32.0250,      8.54,      0.40,    327.66,
   32.0670,      8.54,      0.40,    327.66,
   32.1082,      8.54,      0.40,    327.66,
   32.1500,      8.54,      0.40,    327.66,
   32.1920,      8.54,      0.40,    327.66,
   32.2339,      8.54,      0.40,    327.66,
   32.2750,      8.54,      0.40,    327.66,
   32.3170,      8.54,      0.40,    327.66,
   32.3589,      8.54,      0.40,    327.66,
   32.4007,      8.54,      0.40,    327.66,
   32.4420,      8.54,      0.40,    327.66,
   32.4838,      8.54,      0.40,    327.66,
   32.5257,      8.54,      0.39,    327.66,
   32.5670,      8.54,      0.42,    327.66,
   32.6088,      8.54,      0.40,    327.66,
   32.6507,      8.55,      0.40,    327.66,
   32.6920,      8.55,      0.40,    327.66,
   32.7338,      8.55,      0.40,    327.66,
   32.7757,      8.55,      0.40,    327.66,
   32.8173,      8.55,      0.40,    327.66,
   32.8588,      8.55,      0.40,    327.66,
   32.9008,      8.55,      0.40,    327.66,
   32.9424,      8.55,      0.40,    327.66,
   32.9844,      8.55,      0.40,    327.66,
   33.0257,      8.54,      0.40,    327.66,
   33.0677,      8.54,      0.40,    327.66,
   33.1091,      8.53,      0.40,    327.66,
   33.1507,      8.52,      0.40,    327.66,
   33.1927,      8.52,      0.40,    327.66,
   33.2348,      8.51,      0.40,    327.66,
   33.2764,      8.51,      0.40,    327.66,
   33.3177,      8.51,      0.40,    327.66,
   33.3597,      8.51,      0.40,    327.66,
   33.4014,      8.51,      0.40,    327.66,
   33.4427,      8.51,      0.40,    327.66,
   33.4847,      8.50,      0.40,    327.66,
   33.5264,      8.51,      0.40,    327.66,
   33.5677,      8.51,      0.40,    327.66,
   33.6097,      8.51,      0.40,    327.66,
   33.6516,      8.52,      0.40,    327.66,
   33.6934,      8.52,      0.40,    327.66,
   33.7347,      8.52,      0.40,    327.66,
   33.7763,      8.53,      0.40,    327.66,
   33.8183,      8.53,      0.40,    327.66,
   33.8600,      8.53,      0.40,    327.66,
   33.9014,      8.53,      0.40,    327.66,
   33.9434,      8.54,      0.40,    327.66,
   33.9847,      8.54,      0.40,    327.66,
   34.0264,      8.55,      0.40,    327.66,
   34.0684,      8.55,      0.40,    327.66,
   34.1104,      8.55,      0.40,    327.66,
   34.1521,      8.56,      0.40,    327.66,
   34.1934,      8.56,      0.40,    327.66,
   34.2354,      8.56,      0.40,    327.66,
   34.2770,      8.56,      0.40,    327.66,
   34.3184,      8.56,      0.40,    327.66,
   34.3604,      8.56,      0.40,    327.66,
   34.4017,      8.56,      0.40,    327.66,
   34.4434,      8.56,      0.40,    327.66,
   34.4854,      8.55,      0.40,    327.66,
   34.5268,      8.56,      0.40,    327.66,
   34.5691,      8.56,      0.40,    327.66,
   34.6104,      8.56,      0.40,    327.66,
   34.6523,      8.55,      0.40,    327.66,
   34.6941,      8.54,      0.40,    327.66,
   34.7353,      8.54,      0.40,    327.66,
   34.7771,      8.54,      0.40,    327.66,
   34.8190,      8.54,      0.40,    327.66,
   34.8607,      8.54,      0.40,    327.66,
   34.9021,      8.55,      0.40,    327.66,
   34.9439,      8.55,      0.40,    327.66,
   34.9858,      8.56,      0.40,    327.66,
   35.0278,      8.56,      0.40,    327.66,
   35.0691,      8.56,      0.40,    327.66,
   35.1111,      8.56,      0.40,    327.66,
   35.1528,      8.54,      0.40,    327.66,
   35.1941,      8.53,      0.40,    327.66,
   35.2361,      8.52,      0.40,    327.66,
   35.2779,      8.52,      0.40,    327.66,
   35.3198,      8.52,      0.40,    327.66,
   35.3611,      8.52,      0.40,    327.66,
   35.4031,      8.53,      0.40,    327.66,
   35.4448,      8.53,      0.40,    327.66,
   35.4861,      8.54,      0.40,    327.66,
   35.5279,      8.54,      0.40,    327.66,
   35.5698,      8.55,      0.40,    327.66,
   35.6110,      8.55,      0.40,    327.66,
   35.6532,      8.56,      0.40,    327.66,
   35.6948,      8.56,      0.40,    327.66,
   35.7367,      8.56,      0.40,    327.66,
   35.7785,      8.56,      0.40,    327.66,
   35.8196,      8.56,      0.40,    327.66,
   35.8614,      8.56,      0.40,    327.66,
   35.9029,      8.56,      0.40,    327.66,
   35.9446,      8.57,      0.40,    327.66,
   35.9866,      8.57,      0.40,    327.66,
   36.0285,      8.57,      0.40,    327.66,
   36.0698,      8.56,      0.40,    327.66,
   36.1119,      8.56,      0.40,    327.66,
   36.1535,      8.55,      0.40,    327.66,
   36.1955,      8.55,      0.40,    327.66,
   36.2369,      8.55,      0.40,    327.66,
   36.2785,      8.55,      0.99,    327.66,
   36.3205,      8.55,      2.30,    327.66,
   36.3619,      8.56,      2.35,    327.66,
   36.4035,      8.56,      1.82,    327.66,
   36.4455,      8.56,      0.44,    327.66,
   36.4869,      8.56,      0.40,    327.66,
   36.5285,      8.56,      0.40,    327.66,
   36.5705,      8.56,      0.40,    327.66,
   36.6118,      8.56,      0.40,    327.66,
   36.6542,      8.56,      0.40,    327.66,
   36.6955,      8.57,      0.40,    327.66,
   36.7375,      8.57,      0.72,    327.66,
   36.7792,      8.57,      0.94,    327.66,
   36.8206,      8.57,      0.40,    327.66,
   36.8622,      8.62,     12.74,    327.66,
   36.9040,      8.60,      2.16,    327.66,
   36.9454,      8.60,      0.40,    327.66,
   36.9872,      8.60,      0.40,    327.66,
   37.0292,      8.60,      0.40,    327.66,
   37.0712,      8.60,      0.40,    327.66,
   37.1124,      8.59,      0.40,    327.66,
   37.1545,      8.59,      0.40,    327.66,
   37.1962,      8.59,      0.40,    327.66,
   37.2379,      8.59,      0.46,    327.66,
   37.2792,      8.63,      8.39,    327.66,
   37.3212,      8.63,     12.21,    327.66,
   37.3630,      8.61,      4.16,    327.66,
   37.4042,      8.59,      0.40,    327.66,
   37.4462,      8.59,      0.40,    327.66,
   37.4880,      8.60,      0.40,    327.66,
   37.5299,      8.60,      0.40,    327.66,
   37.5712,      8.60,      0.40,    327.66,
   37.6130,      8.60,      0.40,    327.66,
   37.6549,      8.60,      0.40,    327.66,
   37.6962,      8.60,      0.40,    327.66,
   37.7380,      8.60,      0.40,    327.66,
   37.7799,      8.61,      0.40,    327.66,
   37.8212,      8.61,      0.40,    327.66,
   37.8630,      8.62,      0.40,    327.66,
   37.9048,      8.63,      0.40,    327.66,
   37.9462,      8.64,      0.40,    327.66,
   37.9885,      8.65,      0.40,    327.66,
   38.0299,      8.66,      0.40,    327.66,
   38.0719,      8.66,      0.40,    327.66,
   38.1134,      8.65,      0.40,    327.66,
   38.1549,      8.64,      0.40,    327.66,
   38.1969,      8.63,      0.40,    327.66,
   38.2384,      8.61,      0.40,    327.66,
   38.2799,      8.59,      0.40,    327.66,
   38.3219,      8.58,      0.80,    327.66,
   38.3633,      8.57,      1.96,    327.66,
   38.4056,      8.57,      0.53,    327.66,
   38.4469,      8.57,      0.40,    327.66,
   38.4883,      8.57,      0.40,    327.66,
   38.5306,      8.56,      0.40,    327.66,
   38.5719,      8.56,      0.40,    327.66,
   38.6140,      8.56,      0.40,    327.66,
   38.6556,      8.57,      0.40,    327.66,
   38.6969,      8.57,      0.40,    327.66,
   38.7389,      8.57,      0.40,    327.66,
   38.7806,      8.58,      0.40,    327.66,
   38.8226,      8.58,      0.40,    327.66,
   38.8637,      8.59,      0.40,    327.66,
   38.9056,      8.60,      0.40,    327.66,
   38.9476,      8.61,      0.40,    327.66,
   38.9893,      8.61,      0.40,    327.66,
   39.0306,      8.61,      0.40,    327.66,
   39.0726,      8.62,      0.40,    327.66,
   39.1142,      8.62,      0.40,    327.66,
   39.1556,      8.63,      0.40,    327.66,
   39.1976,      8.63,      0.40,    327.66,
   39.2392,      8.64,      0.40,    327.66,
   39.2813,      8.65,      0.40,    327.66,
   39.3226,      8.65,      0.40,    327.66,
   39.3641,      8.66,      0.40,    327.66,
   39.4063,      8.67,      0.40,    327.66,
   39.4476,      8.68,      0.40,    327.66,
   39.4891,      8.68,      0.40,    327.66,
   39.5313,      8.68,      0.40,    327.66,
   39.5726,      8.69,      0.40,    327.66,
   39.6148,      8.69,      0.40,    327.66,
   39.6563,      8.69,      0.40,    327.66,
   39.6983,      8.68,      0.40,    327.66,
   39.7398,      8.68,      0.40,    327.66,
   39.7812,      8.67,      0.40,    327.66,
   39.8230,      8.66,      0.40,    327.66,
   39.8646,      8.66,      0.40,    327.66,
   39.9062,      8.66,      0.40,    327.66,
   39.9478,      8.66,      0.40,    327.66,
   39.9901,      8.66,      0.40,    327.66,
   40.0313,      8.66,      0.40,    327.66,
   40.0733,      8.66,      0.40,    327.66,
   40.1151,      8.66,      0.40,    327.66,
   40.1570,      8.66,      0.40,    327.66,
   40.1983,      8.66,      0.40,    327.66,
   40.2401,      8.66,      0.40,    327.66,
   40.2820,      8.66,      0.40,    327.66,
   40.3233,      8.66,      0.40,    327.66,
   40.3651,      8.67,      0.40,    327.66,
   40.4070,      8.67,      0.40,    327.66,
   40.4483,      8.67,      0.40,    327.66,
   40.4901,      8.67,      0.40,    327.66,
   40.5320,      8.66,      0.40,    327.66,
   40.5740,      8.65,      0.40,    327.66,
   40.6150,      8.64,      0.40,    327.66,
   40.6570,      8.63,      0.40,    327.66,
   40.6990,      8.62,      0.40,    327.66,
   40.7407,      8.62,      0.40,    327.66,
   40.7818,      8.62,      0.40,    327.66,
   40.8238,      8.62,      0.40,    327.66,
   40.8656,      8.62,      0.40,    327.66,
   40.9071,      8.63,      0.40,    327.66,
   40.9486,      8.63,      0.40,    327.66,
   40.9905,      8.63,      0.40,    327.66,
   41.0322,      8.62,      0.40,    327.66,
   41.0740,      8.62,      0.40,    327.66,
   41.1157,      8.62,      0.40,    327.66,
   41.1577,      8.62,      0.40,    327.66,
   41.1990,      8.62,      0.40,    327.66,
   41.2405,      8.62,      0.40,    327.66,
   41.2827,      8.62,      0.40,    327.66,
   41.3240,      8.62,      0.40,    327.66,
   41.3662,      8.62,      0.40,    327.66,
   41.4077,      8.62,      0.40,    327.66,
   41.4497,      8.62,      0.40,    327.66,
   41.4912,      8.63,      0.40,    327.66,
   41.5327,      8.63,      0.40,    327.66,
   41.5747,      8.63,      0.40,    327.66,
   41.6161,      8.64,      0.40,    327.66,
   41.6577,      8.65,      0.40,    327.66,
   41.6997,      8.66,      0.40,    327.66,
   41.7411,      8.68,      0.40,    327.66,
   41.7830,      8.70,      0.40,    327.66,
   41.8244,      8.72,      0.40,    327.66,
   41.8662,      8.72,      0.40,    327.66,
   41.9081,      8.72,      0.40,    327.66,
   41.9494,      8.72,      0.40,    327.66,
   41.9912,      8.72,      0.40,    327.66,
   42.0332,      8.73,      0.40,    327.66,
   42.0747,      8.73,      0.40,    327.66,
   42.1163,      8.74,      0.40,    327.66,
   42.1583,      8.75,      0.40,    327.66,
   42.1997,      8.75,      0.40,    327.66,
   42.2416,      8.75,      0.40,    327.66,
   42.2833,      8.75,      0.40,    327.66,
   42.3253,      8.74,      0.40,    327.66,
   42.3666,      8.72,      0.40,    327.66,
   42.4083,      8.71,      0.40,    327.66,
   42.4503,      8.70,      0.40,    327.66,
   42.4916,      8.70,      0.40,    327.66,
   42.5333,      8.70,      0.40,    327.66,
   42.5753,      8.70,      0.40,    327.66,
