 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  191.7775,     11.97,    100.60,    327.66,
  191.8194,     11.98,    100.56,    327.66,
  191.8609,     11.99,     99.98,    327.66,
  191.9026,     11.99,     90.22,    327.66,
  191.9444,     11.98,     89.74,    327.66,
  191.9860,     11.97,     87.42,    327.66,
  192.0284,     11.96,     19.62,    327.66,
  192.0698,     11.95,     16.61,    327.66,
  192.1112,     11.95,     13.86,    327.66,
  192.1535,     11.93,     13.74,    327.66,
  192.1947,     11.90,     13.71,    327.66,
  192.2369,     11.88,     13.63,    327.66,
  192.2785,     11.85,     13.46,    327.66,
  192.3197,     11.69,      3.32,    327.66,
  192.3614,     11.68,      2.20,    327.66,
  192.4035,     11.69,      2.20,    327.66,
  192.4448,     11.70,      2.17,    327.66,
  192.4865,     11.70,      2.18,    327.66,
  192.5285,     11.69,      2.18,    327.66,
  192.5705,     11.66,      2.19,    327.66,
  192.6121,     11.64,      2.17,    327.66,
  192.6538,     11.64,      3.62,    327.66,
  192.6955,     11.78,     10.23,    327.66,
  192.7366,     11.93,     96.25,    327.66,
  192.7784,     11.97,    100.21,    327.66,
  192.8201,     12.00,    100.61,    327.66,
  192.8619,     11.99,    100.34,    327.66,
  192.9036,     11.99,     89.48,    327.66,
  192.9455,     11.98,     37.53,    327.66,
  192.9872,     11.95,      8.61,    327.66,
  193.0287,     11.97,     47.53,    327.66,
  193.0702,     11.95,     49.15,    327.66,
  193.1122,     11.92,     49.41,    327.66,
  193.1538,     11.90,     49.48,    327.66,
  193.1955,     11.89,     48.98,    327.66,
  193.2372,     11.88,     49.32,    327.66,
  193.2788,     11.88,     47.40,    327.66,
  193.3211,     11.70,      5.03,    327.66,
  193.3622,     11.65,      2.20,    327.66,
  193.4042,     11.64,      2.19,    327.66,
  193.4462,     11.65,      2.19,    327.66,
  193.4879,     11.66,      2.19,    327.66,
  193.5292,     11.67,      2.19,    327.66,
  193.5712,     11.71,      5.39,    327.66,
  193.6125,     11.86,     50.48,    327.66,
  193.6540,     11.92,     98.23,    327.66,
  193.6959,     11.96,    100.37,    327.66,
  193.7374,     11.98,     99.89,    327.66,
  193.7793,     11.99,    100.99,    327.66,
  193.8208,     11.99,    100.51,    327.66,
  193.8626,     11.99,    100.70,    327.66,
  193.9043,     12.00,     98.83,    327.66,
  193.9462,     12.00,     51.79,    327.66,
  193.9877,     11.98,      8.99,    327.66,
  194.0295,     11.97,     45.88,    327.66,
  194.0716,     11.78,      4.73,    327.66,
  194.1127,     11.70,      2.17,    327.66,
  194.1549,     11.63,      2.21,    327.66,
  194.1968,     11.62,      2.19,    327.66,
  194.2383,     11.63,      2.18,    327.66,
  194.2799,     11.64,      2.17,    327.66,
  194.3218,     11.65,      2.19,    327.66,
  194.3635,     11.66,      2.20,    327.66,
  194.4049,     11.66,      2.15,    327.66,
  194.4469,     11.67,      2.17,    327.66,
  194.4885,     11.67,      2.17,    327.66,
  194.5299,     11.67,      2.16,    327.66,
  194.5719,     11.82,      8.73,    327.66,
  194.6132,     11.95,     96.15,    327.66,
  194.6549,     11.99,    100.04,    327.66,
  194.6966,     12.02,    100.50,    327.66,
  194.7382,     12.02,    100.36,    327.66,
  194.7799,     12.02,    100.68,    327.66,
  194.8218,     12.02,    101.21,    327.66,
  194.8634,     12.02,    100.96,    327.66,
  194.9052,     12.01,     99.05,    327.66,
  194.9468,     12.01,     50.65,    327.66,
  194.9886,     11.98,     19.42,    327.66,
  195.0302,     11.99,     47.92,    327.66,
  195.0718,     11.99,     49.81,    327.66,
  195.1136,     11.98,     49.45,    327.66,
  195.1553,     11.98,     49.62,    327.66,
  195.1971,     11.98,     49.65,    327.66,
  195.2388,     11.98,     47.75,    327.66,
  195.2806,     11.97,      4.89,    327.66,
  195.3221,     11.92,      2.20,    327.66,
  195.3642,     11.82,      2.19,    327.66,
  195.4054,     11.75,      2.19,    327.66,
  195.4475,     11.72,      2.19,    327.66,
  195.4890,     11.72,      2.19,    327.66,
  195.5306,     11.72,      2.17,    327.66,
  195.5724,     11.74,      5.31,    327.66,
  195.6140,     11.90,     47.55,    327.66,
  195.6558,     11.91,     49.22,    327.66,
  195.6975,     11.91,     49.64,    327.66,
  195.7391,     11.89,     49.12,    327.66,
  195.7809,     11.89,     52.96,    327.66,
  195.8225,     11.97,     98.69,    327.66,
  195.8643,     12.01,     99.09,    327.66,
  195.9060,     12.03,     52.24,    327.66,
  195.9477,     12.03,     49.52,    327.66,
  195.9895,     12.02,     49.72,    327.66,
  196.0309,     12.01,     49.53,    327.66,
  196.0727,     12.00,     49.57,    327.66,
  196.1146,     11.99,     49.63,    327.66,
  196.1562,     11.99,     49.52,    327.66,
  196.1981,     11.99,     49.18,    327.66,
  196.2397,     11.99,     47.60,    327.66,
  196.2816,     11.97,      4.86,    327.66,
  196.3233,     11.94,      2.19,    327.66,
  196.3646,     11.86,      2.20,    327.66,
  196.4063,     11.80,      2.19,    327.66,
  196.4481,     11.78,      2.20,    327.66,
  196.4896,     11.78,      2.20,    327.66,
  196.5320,     11.78,      2.20,    327.66,
  196.5732,     11.80,      5.54,    327.66,
  196.6148,     11.92,     47.51,    327.66,
  196.6567,     11.92,     49.39,    327.66,
  196.6981,     11.93,     49.30,    327.66,
  196.7400,     11.93,     52.86,    327.66,
  196.7816,     11.98,     98.52,    327.66,
  196.8234,     12.02,    100.69,    327.66,
  196.8649,     12.04,     99.60,    327.66,
  196.9069,     12.05,     53.97,    327.66,
  196.9484,     12.05,     50.02,    327.66,
  196.9903,     12.04,     46.83,    327.66,
  197.0324,     12.02,      5.04,    327.66,
  197.0740,     11.95,      2.16,    327.66,
  197.1153,     11.82,      2.20,    327.66,
  197.1570,     11.72,      2.19,    327.66,
  197.1989,     11.68,      2.20,    327.66,
  197.2403,     11.67,      2.19,    327.66,
  197.2820,     11.68,      2.19,    327.66,
  197.3240,     11.69,      2.20,    327.66,
  197.3657,     11.72,      2.19,    327.66,
  197.4075,     11.75,      2.19,    327.66,
  197.4489,     11.78,      2.19,    327.66,
  197.4910,     11.81,      3.58,    327.66,
  197.5327,     11.83,      4.96,    327.66,
  197.5738,     11.85,      9.95,    327.66,
  197.6156,     12.00,     96.36,    327.66,
  197.6572,     12.03,    100.23,    327.66,
  197.6990,     12.06,    100.47,    327.66,
  197.7408,     12.07,    100.37,    327.66,
  197.7823,     12.08,     94.04,    327.66,
  197.8240,     12.08,     93.08,    327.66,
  197.8658,     12.08,     94.13,    327.66,
  197.9075,     12.08,     94.21,    327.66,
  197.9493,     12.08,     99.07,    327.66,
  197.9911,     12.08,     52.37,    327.66,
  198.0330,     12.06,      5.37,    327.66,
  198.0747,     11.98,      2.18,    327.66,
  198.1161,     11.88,      2.19,    327.66,
  198.1577,     11.80,      2.19,    327.66,
  198.1995,     11.76,      2.20,    327.66,
  198.2410,     11.74,      2.19,    327.66,
  198.2833,     11.73,      2.19,    327.66,
  198.3250,     11.72,      2.19,    327.66,
  198.3662,     11.73,      2.18,    327.66,
  198.4083,     11.73,      2.20,    327.66,
  198.4502,     11.74,      2.17,    327.66,
  198.4917,     11.80,      5.04,    327.66,
  198.5335,     11.92,     38.52,    327.66,
  198.5746,     12.01,     56.53,    327.66,
  198.6164,     12.06,     96.25,    327.66,
  198.6582,     12.08,     94.59,    327.66,
  198.6998,     12.08,    100.31,    327.66,
  198.7416,     12.08,     97.79,    327.66,
  198.7831,     12.08,    100.52,    327.66,
  198.8249,     12.08,    100.84,    327.66,
  198.8666,     12.09,    101.04,    327.66,
  198.9083,     12.09,    100.87,    327.66,
  198.9500,     12.10,    101.27,    327.66,
  198.9916,     12.11,     97.26,    327.66,
  199.0334,     12.09,      9.41,    327.66,
  199.0755,     12.06,      2.52,    327.66,
  199.1170,     11.95,      2.16,    327.66,
  199.1589,     11.86,      2.18,    327.66,
  199.2002,     11.80,      2.18,    327.66,
  199.2424,     11.77,      2.20,    327.66,
  199.2840,     11.77,      2.19,    327.66,
  199.3252,     11.79,      2.18,    327.66,
  199.3674,     11.80,      2.20,    327.66,
  199.4090,     11.80,      2.19,    327.66,
  199.4509,     11.78,      2.18,    327.66,
  199.4924,     11.83,      5.37,    327.66,
  199.5339,     11.94,     47.98,    327.66,
  199.5755,     12.01,     52.38,    327.66,
  199.6171,     12.03,     52.84,    327.66,
  199.6591,     12.01,     51.46,    327.66,
  199.7006,     12.01,     56.92,    327.66,
  199.7425,     12.06,     60.09,    327.66,
  199.7839,     12.08,     92.90,    327.66,
  199.8257,     12.11,     92.27,    327.66,
  199.8674,     12.12,     53.78,    327.66,
  199.9091,     12.12,     52.30,    327.66,
  199.9508,     12.11,     49.83,    327.66,
  199.9927,     12.11,     47.80,    327.66,
  200.0343,     12.08,      4.87,    327.66,
  200.0762,     12.00,      2.18,    327.66,
  200.1177,     11.89,      2.17,    327.66,
  200.1592,     11.83,      2.18,    327.66,
  200.2011,     11.81,      2.19,    327.66,
  200.2427,     11.79,      2.19,    327.66,
  200.2849,     11.79,      2.20,    327.66,
  200.3262,     11.79,      2.20,    327.66,
  200.3677,     11.80,      2.19,    327.66,
  200.4097,     11.82,      2.20,    327.66,
  200.4517,     11.83,      2.20,    327.66,
  200.4933,     11.84,      2.18,    327.66,
  200.5347,     11.83,      2.17,    327.66,
  200.5767,     11.87,      5.61,    327.66,
  200.6181,     11.99,     50.56,    327.66,
  200.6597,     12.09,     91.69,    327.66,
  200.7014,     12.13,     93.92,    327.66,
  200.7430,     12.15,     93.90,    327.66,
  200.7848,     12.15,     94.09,    327.66,
  200.8264,     12.15,     93.96,    327.66,
  200.8683,     12.15,     94.02,    327.66,
  200.9098,     12.15,     92.20,    327.66,
  200.9518,     12.15,     53.77,    327.66,
  200.9934,     12.15,     50.40,    327.66,
  201.0355,     12.13,      4.72,    327.66,
  201.0772,     12.04,      2.18,    327.66,
  201.1184,     11.91,      2.20,    327.66,
  201.1604,     11.80,      2.19,    327.66,
  201.2019,     11.76,      2.19,    327.66,
  201.2434,     11.77,      2.20,    327.66,
  201.2856,     11.79,      2.20,    327.66,
  201.3271,     11.81,      2.20,    327.66,
  201.3687,     11.83,      2.19,    327.66,
  201.4109,     11.86,      2.20,    327.66,
  201.4524,     11.86,      2.19,    327.66,
  201.4941,     11.87,      2.17,    327.66,
  201.5354,     11.89,      2.18,    327.66,
  201.5774,     11.94,      5.49,    327.66,
  201.6191,     12.05,     50.46,    327.66,
  201.6606,     12.13,     91.57,    327.66,
  201.7022,     12.15,     93.94,    327.66,
  201.7440,     12.16,     93.55,    327.66,
  201.7857,     12.17,     93.19,    327.66,
  201.8272,     12.17,     94.01,    327.66,
  201.8691,     12.17,     93.83,    327.66,
  201.9107,     12.16,     92.79,    327.66,
  201.9523,     12.16,     52.04,    327.66,
  201.9942,     12.15,     47.75,    327.66,
  202.0364,     12.13,      4.87,    327.66,
  202.0774,     12.04,      2.19,    327.66,
  202.1191,     11.92,      2.20,    327.66,
  202.1611,     11.87,      2.18,    327.66,
  202.2028,     11.85,      2.20,    327.66,
  202.2443,     11.85,      2.19,    327.66,
  202.2865,     11.83,      2.19,    327.66,
  202.3281,     11.82,      2.20,    327.66,
  202.3698,     11.81,      2.19,    327.66,
  202.4111,     11.82,      2.20,    327.66,
  202.4531,     11.84,      2.20,    327.66,
  202.4948,     11.86,      2.19,    327.66,
  202.5361,     11.87,      2.19,    327.66,
  202.5781,     11.88,      2.18,    327.66,
  202.6198,     11.90,      2.19,    327.66,
  202.6613,     11.90,      2.19,    327.66,
  202.7035,     11.90,      2.19,    327.66,
  202.7451,     11.94,      8.54,    327.66,
  202.7863,     12.12,     96.60,    327.66,
  202.8281,     12.15,    101.01,    327.66,
  202.8698,     12.17,    101.10,    327.66,
  202.9116,     12.18,     99.03,    327.66,
  202.9534,     12.18,     50.64,    327.66,
  202.9954,     12.17,     17.76,    327.66,
  203.0366,     12.14,     16.56,    327.66,
  203.0788,     12.11,     16.38,    327.66,
  203.1202,     12.06,     16.47,    327.66,
  203.1618,     12.02,     16.17,    327.66,
  203.2037,     12.01,     16.43,    327.66,
  203.2452,     12.01,     16.59,    327.66,
  203.2868,     12.01,     16.59,    327.66,
  203.3287,     12.00,     16.69,    327.66,
  203.3705,     11.99,     16.66,    327.66,
  203.4118,     11.98,     16.31,    327.66,
  203.4538,     11.99,     16.38,    327.66,
  203.4955,     11.99,     16.57,    327.66,
  203.5375,     11.99,     17.95,    327.66,
  203.5788,     11.99,     16.34,    327.66,
  203.6205,     11.99,     16.44,    327.66,
  203.6621,     11.99,     16.56,    327.66,
  203.7038,     11.98,     17.98,    327.66,
  203.7457,     12.03,     51.34,    327.66,
  203.7872,     12.15,     99.05,    327.66,
  203.8289,     12.18,    101.16,    327.66,
  203.8707,     12.19,     99.62,    327.66,
  203.9123,     12.19,     52.57,    327.66,
  203.9541,     12.18,     49.77,    327.66,
  203.9959,     12.17,     51.51,    327.66,
  204.0375,     12.16,     64.00,    327.66,
  204.0791,     12.16,     65.38,    327.66,
  204.1208,     12.15,     65.33,    327.66,
  204.1626,     12.15,     65.13,    327.66,
  204.2043,     12.15,     64.66,    327.66,
  204.2460,     12.15,     64.38,    327.66,
  204.2877,     12.15,     62.70,    327.66,
  204.3293,     12.14,     20.28,    327.66,
  204.3713,     12.15,     37.21,    327.66,
  204.4130,     12.15,     38.10,    327.66,
  204.4548,     12.15,     36.66,    327.66,
  204.4963,     12.14,      6.24,    327.66,
  204.5380,     12.11,      4.74,    327.66,
  204.5795,     12.06,      6.93,    327.66,
  204.6214,     12.13,     47.43,    327.66,
  204.6629,     12.12,     50.62,    327.66,
  204.7046,     12.13,     62.58,    327.66,
  204.7462,     12.14,     60.14,    327.66,
  204.7881,     12.13,     52.30,    327.66,
  204.8298,     12.08,     52.14,    327.66,
  204.8715,     12.07,     48.87,    327.66,
  204.9132,     11.97,     42.95,    327.66,
  204.9550,     12.13,     51.64,    327.66,
  204.9965,     12.14,     47.99,    327.66,
  205.0383,     11.94,      4.64,    327.66,
  205.0802,     11.86,      2.19,    327.66,
  205.1219,     11.85,      2.20,    327.66,
  205.1638,     11.86,      2.19,    327.66,
  205.2052,     11.88,      2.19,    327.66,
  205.2467,     11.90,      2.19,    327.66,
  205.2888,     11.92,      2.20,    327.66,
  205.3302,     11.97,      4.45,    327.66,
  205.3721,     12.02,     13.12,    327.66,
  205.4136,     12.00,      7.93,    327.66,
  205.4552,     11.99,      9.75,    327.66,
  205.4974,     12.02,     28.89,    327.66,
  205.5389,     12.00,     18.40,    327.66,
  205.5807,     12.07,     45.94,    327.66,
  205.6224,     12.01,      6.67,    327.66,
  205.6639,     12.00,      6.72,    327.66,
  205.7053,     12.08,     47.35,    327.66,
  205.7472,     12.12,     52.22,    327.66,
  205.7888,     12.16,     97.95,    327.66,
  205.8305,     12.20,    100.02,    327.66,
  205.8722,     12.22,     96.22,    327.66,
  205.9140,     12.20,      7.56,    327.66,
  205.9558,     12.12,      2.16,    327.66,
  205.9976,     11.99,      2.18,    327.66,
  206.0395,     11.93,      2.19,    327.66,
  206.0809,     11.94,      2.17,    327.66,
  206.1226,     11.95,      2.17,    327.66,
  206.1644,     11.96,      2.20,    327.66,
  206.2059,     11.96,      2.17,    327.66,
  206.2478,     11.95,      2.20,    327.66,
  206.2896,     11.95,      2.19,    327.66,
  206.3309,     11.96,      2.19,    327.66,
  206.3726,     11.97,      2.19,    327.66,
  206.4146,     11.97,      2.19,    327.66,
  206.4559,     11.98,      2.18,    327.66,
  206.4983,     11.99,      2.20,    327.66,
  206.5396,     11.99,      2.19,    327.66,
  206.5816,     12.00,      2.16,    327.66,
  206.6228,     12.00,      2.18,    327.66,
  206.6645,     12.02,      3.40,    327.66,
  206.7062,     12.03,      9.82,    327.66,
  206.7479,     12.19,     96.67,    327.66,
  206.7896,     12.23,    100.77,    327.66,
  206.8313,     12.24,    100.94,    327.66,
  206.8731,     12.25,    100.62,    327.66,
  206.9146,     12.25,     97.01,    327.66,
  206.9567,     12.23,      9.60,    327.66,
  206.9983,     12.18,      7.08,    327.66,
  207.0399,     12.15,     47.86,    327.66,
