$Trinity Lake Br3 inflow year 2017 YC updated 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
241.083,0.651281325
241.125,0.651281325
241.167,0.651281325
241.208,0.651281325
241.25,0.651281325
241.292,0.651281325
241.333,0.651281325
241.375,0.651281325
241.417,0.651281325
241.458,0.651281325
241.5,0.651281325
241.542,0.651281325
241.583,0.651281325
241.625,0.651281325
241.667,0.651281325
241.708,0.651281325
241.75,0.651281325
241.792,0.651281325
241.833,0.651281325
241.875,0.651281325
241.917,0.651281325
241.958,0.651281325
242,0.651281325
242.042,0.651281325
242.083,0.651281325
242.125,0.651281325
242.167,0.651281325
242.208,0.651281325
242.25,0.651281325
242.292,0.651281325
242.333,0.651281325
242.375,0.651281325
242.417,0.651281325
242.458,0.651281325
242.5,0.651281325
242.542,0.651281325
242.583,0.651281325
242.625,0.651281325
242.667,0.651281325
242.708,0.651281325
242.75,0.651281325
242.792,0.651281325
242.833,0.651281325
242.875,0.651281325
242.917,0.651281325
242.958,0.651281325
243,0.651281325
243.042,0.651281325
243.083,0.651281325
243.125,0.651281325
243.167,0.651281325
243.208,0.651281325
243.25,0.651281325
243.292,0.651281325
243.333,0.651281325
243.375,0.651281325
243.417,0.651281325
243.458,0.651281325
243.5,0.651281325
243.542,0.651281325
243.583,0.651281325
243.625,0.651281325
243.667,0.651281325
243.708,0.651281325
243.75,0.651281325
243.792,0.651281325
243.833,0.651281325
243.875,0.651281325
243.917,0.651281325
243.958,0.651281325
244,0.991080278
244.042,0.991080278
244.083,0.991080278
244.125,0.991080278
244.167,0.991080278
244.208,0.991080278
244.25,0.991080278
244.292,0.991080278
244.333,0.991080278
244.375,0.991080278
244.417,0.991080278
244.458,0.991080278
244.5,0.991080278
244.542,0.991080278
244.583,0.991080278
244.625,0.991080278
244.667,0.991080278
244.708,0.991080278
244.75,0.991080278
244.792,0.991080278
244.833,0.991080278
244.875,0.991080278
244.917,0.991080278
244.958,0.991080278
245,0.991080278
245.042,0.991080278
245.083,0.991080278
245.125,0.991080278
245.167,0.991080278
245.208,0.991080278
245.25,0.991080278
245.292,0.991080278
245.333,0.991080278
245.375,0.991080278
245.417,0.991080278
245.458,0.991080278
245.5,0.991080278
245.542,0.991080278
245.583,0.991080278
245.625,0.991080278
245.667,0.991080278
245.708,0.991080278
245.75,0.991080278
245.792,0.991080278
245.833,0.991080278
245.875,0.991080278
245.917,0.991080278
245.958,0.991080278
246,0.991080278
246.042,0.991080278
246.083,0.991080278
246.125,0.991080278
246.167,0.991080278
246.208,0.991080278
246.25,0.991080278
246.292,0.991080278
246.333,0.991080278
246.375,0.991080278
246.417,0.991080278
246.458,0.991080278
246.5,0.991080278
246.542,0.991080278
246.583,0.991080278
246.625,0.991080278
246.667,0.991080278
246.708,0.991080278
246.75,0.991080278
246.792,0.991080278
246.833,0.991080278
246.875,0.991080278
246.917,0.991080278
246.958,0.991080278
247,0.991080278
247.042,0.991080278
247.083,0.991080278
247.125,0.991080278
247.167,0.991080278
247.208,0.991080278
247.25,0.991080278
247.292,0.991080278
247.333,0.991080278
247.375,0.991080278
247.417,0.991080278
247.458,0.991080278
247.5,0.991080278
247.542,0.991080278
247.583,0.991080278
247.625,0.991080278
247.667,0.991080278
247.708,0.991080278
247.75,0.991080278
247.792,0.991080278
247.833,0.991080278
247.875,0.991080278
247.917,0.991080278
247.958,0.991080278
248,0.991080278
248.042,0.991080278
248.083,0.991080278
248.125,0.991080278
248.167,0.991080278
248.208,0.991080278
248.25,0.991080278
248.292,0.991080278
248.333,0.991080278
248.375,0.991080278
248.417,0.991080278
248.458,0.991080278
248.5,0.991080278
248.542,0.991080278
248.583,0.991080278
248.625,0.991080278
248.667,0.991080278
248.708,0.991080278
248.75,0.991080278
248.792,0.991080278
248.833,0.991080278
248.875,0.991080278
248.917,0.991080278
248.958,0.991080278
249,0.991080278
249.042,0.991080278
249.083,0.991080278
249.125,0.991080278
249.167,0.991080278
249.208,0.991080278
249.25,0.991080278
249.292,0.991080278
249.333,0.991080278
249.375,0.991080278
249.417,0.991080278
249.458,0.991080278
249.5,0.991080278
249.542,0.991080278
249.583,0.991080278
249.625,0.991080278
249.667,0.991080278
249.708,0.991080278
249.75,0.991080278
249.792,0.991080278
249.833,0.991080278
249.875,0.991080278
249.917,0.991080278
249.958,0.991080278
250,0.991080278
250.042,0.991080278
250.083,0.991080278
250.125,0.991080278
250.167,0.991080278
250.208,0.991080278
250.25,0.991080278
250.292,0.991080278
250.333,0.991080278
250.375,0.991080278
250.417,0.991080278
250.458,0.991080278
250.5,0.991080278
250.542,0.991080278
250.583,0.991080278
250.625,0.991080278
250.667,0.991080278
250.708,0.991080278
250.75,0.991080278
250.792,0.991080278
250.833,0.991080278
250.875,0.991080278
250.917,0.991080278
250.958,0.991080278
251,0.991080278
251.042,0.991080278
251.083,0.991080278
251.125,0.991080278
251.167,0.991080278
251.208,0.991080278
251.25,0.991080278
251.292,0.991080278
251.333,0.991080278
251.375,0.991080278
251.417,0.991080278
251.458,0.991080278
251.5,0.991080278
251.542,0.991080278
251.583,0.991080278
251.625,0.991080278
251.667,0.991080278
251.708,0.991080278
251.75,0.991080278
251.792,0.991080278
251.833,0.991080278
251.875,0.991080278
251.917,0.991080278
251.958,0.991080278
252,0.991080278
252.042,0.991080278
252.083,0.991080278
252.125,0.991080278
252.167,0.991080278
252.208,0.991080278
252.25,0.991080278
252.292,0.991080278
252.333,0.991080278
252.375,0.991080278
252.417,0.991080278
252.458,0.991080278
252.5,0.991080278
252.542,0.991080278
252.583,0.991080278
252.625,0.991080278
252.667,0.991080278
252.708,0.991080278
252.75,0.991080278
252.792,0.991080278
252.833,0.991080278
252.875,0.991080278
252.917,0.991080278
252.958,0.991080278
253,0.991080278
253.042,0.991080278
253.083,0.991080278
253.125,0.991080278
253.167,0.991080278
253.208,0.991080278
253.25,0.991080278
253.292,0.991080278
253.333,0.991080278
253.375,0.991080278
253.417,0.991080278
253.458,0.991080278
253.5,0.991080278
253.542,0.991080278
253.583,0.991080278
253.625,0.991080278
253.667,0.991080278
253.708,0.991080278
253.75,0.991080278
253.792,0.991080278
253.833,0.991080278
253.875,0.991080278
253.917,0.991080278
253.958,0.991080278
254,0.991080278
254.042,0.991080278
254.083,0.991080278
254.125,0.991080278
254.167,0.991080278
254.208,0.991080278
254.25,0.991080278
254.292,0.991080278
254.333,0.991080278
254.375,0.991080278
254.417,0.991080278
254.458,0.991080278
254.5,0.991080278
254.542,0.991080278
254.583,0.991080278
254.625,0.991080278
254.667,0.991080278
254.708,0.991080278
254.75,0.991080278
254.792,0.991080278
254.833,0.991080278
254.875,0.991080278
254.917,0.991080278
254.958,0.991080278
255,0.991080278
255.042,0.991080278
255.083,0.991080278
255.125,0.991080278
255.167,0.991080278
255.208,0.991080278
255.25,0.991080278
255.292,0.991080278
255.333,0.991080278
255.375,0.991080278
255.417,0.991080278
255.458,0.991080278
255.5,0.991080278
255.542,0.991080278
255.583,0.991080278
255.625,0.991080278
255.667,0.991080278
255.708,0.991080278
255.75,0.991080278
255.792,0.991080278
255.833,0.991080278
255.875,0.991080278
255.917,0.991080278
255.958,0.991080278
256,0.991080278
256.042,0.991080278
256.083,0.991080278
256.125,0.991080278
256.167,0.991080278
256.208,0.991080278
256.25,0.991080278
256.292,0.991080278
256.333,0.991080278
256.375,0.991080278
256.417,0.991080278
256.458,0.991080278
256.5,0.991080278
256.542,0.991080278
256.583,0.991080278
256.625,0.991080278
256.667,0.991080278
256.708,0.991080278
256.75,0.991080278
256.792,0.991080278
256.833,0.991080278
256.875,0.991080278
256.917,0.991080278
256.958,0.991080278
257,0.991080278
257.042,0.991080278
257.083,0.991080278
257.125,0.991080278
257.167,0.991080278
257.208,0.991080278
257.25,0.991080278
257.292,0.991080278
257.333,0.991080278
257.375,0.991080278
257.417,0.991080278
